time_index,year,month,region,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,CO2_Reduction_Percent,Deforestation_Percent,Renewable_Energy_Percent,Urban_Heat_Control_Percent,Water_Conservation_Percent,Irrigation_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario
304,1925,5,Polar,299.02,0.459,0.0,3.625,-0.0630000000000001,39.8,66.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.0630000000000001,299.02,39.8
2627,2118,12,Polar,343.18,-0.705,0.0,2.797,1.413,57.15,67.09,0.0,0.0,0.0,0.0,0.0,0.0,1.413,343.18,57.15
8965,2647,2,Polar,455.97,0.815,0.0,5.099,-0.139,58.78,61.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.139,455.97,58.78
4513,2276,2,Polar,376.01,1.034,0.0,4.632,-2.312,57.27,59.96,0.0,0.0,0.0,0.0,0.0,0.0,-2.312,376.01,57.27
5910,2392,7,Inland,400.66,0.071,0.0,4.101,2.169,72.27,57.05,0.0,0.0,0.0,0.0,0.0,0.0,2.169,400.66,72.27
8313,2592,10,Temperate,446.28,-0.344,0.0,4.394,2.798,137.19,71.21,0.0,0.0,0.0,0.0,0.0,0.0,2.798,446.28,137.19
3100,2158,5,Polar,347.61,-0.601,0.0,3.082,-2.503,55.94,67.89,0.0,0.0,0.0,0.0,0.0,0.0,-2.503,347.61,55.94
5703,2375,4,Inland,397.0,0.08,0.0,3.929,0.305,68.65,53.02,0.0,0.0,0.0,0.0,0.0,0.0,0.305,397.0,68.65
3898,2224,11,Coastal,366.82,0.042,0.0,3.783,1.3,154.89,91.31,0.0,0.0,0.0,0.0,0.0,0.0,1.3,366.82,154.89
5440,2353,5,Polar,396.83,-0.892,0.0,3.371,-1.728,28.6,64.06,0.0,0.0,0.0,0.0,0.0,0.0,-1.728,396.83,28.6
7930,2560,11,Inland,437.16,1.015,0.0,5.057,3.854,132.45,59.02,0.0,0.0,0.0,0.0,0.0,0.0,3.854,437.16,132.45
621,1951,10,Temperate,305.39,0.716,0.0,3.589,1.113,134.89,70.42,0.0,0.0,0.0,0.0,0.0,0.0,1.113,305.39,134.89
7235,2502,12,Tropics,424.89,-1.021,0.0,3.441,1.912,231.31,80.35,0.0,0.0,0.0,0.0,0.0,0.0,1.912,424.89,231.31
2498,2108,3,Polar,342.13,-0.757,0.0,3.345,-1.243,34.65,70.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.243,342.13,34.65
713,1959,6,Polar,307.84,-0.717,0.0,2.388,-2.266,26.94,65.03,0.0,0.0,0.0,0.0,0.0,0.0,-2.266,307.84,26.94
8403,2600,4,Temperate,446.71,0.475,0.0,5.037,1.822,112.85,75.02,0.0,0.0,0.0,0.0,0.0,0.0,1.822,446.71,112.85
2855,2137,12,Polar,345.26,-0.8,0.0,2.65,-0.021,65.71,62.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,345.26,65.71
4269,2255,10,Tropics,370.03,0.818,0.0,4.503,1.541,214.99,,0.0,0.0,0.0,0.0,0.0,0.0,1.541,370.03,214.99
2908,2142,5,Tropics,347.04,-0.239,0.3,3.243,0.74,133.39,83.88,0.0,0.0,0.0,0.0,0.0,0.0,0.74,347.04,133.39
8080,2573,5,Temperate,438.55,-0.679,0.0,4.088,0.213,79.52,65.44,0.0,0.0,0.0,0.0,0.0,0.0,0.213,438.55,79.52
4516,2276,5,Polar,375.27,0.862,0.0,4.666,-0.09,55.05,65.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,375.27,55.05
1261,2005,2,Tropics,319.82,-0.152,0.0,3.235,0.384,188.76,88.34,0.0,0.0,0.0,0.0,0.0,0.0,0.384,319.82,188.76
3160,2163,5,Tropics,352.72,-0.982,0.0,2.665,0.751,148.55,88.77,0.0,0.0,0.0,0.0,0.0,0.0,0.751,352.72,148.55
970,1980,11,Coastal,311.2,1.098,0.0,4.154,0.43,152.79,88.09,0.0,0.0,0.0,0.0,0.0,0.0,0.43,311.2,152.79
3912,2226,1,Inland,365.25,1.52,0.0,5.016,0.087,97.25,62.78,0.0,0.0,0.0,0.0,0.0,0.0,0.087,365.25,97.25
5198,2333,3,Polar,389.38,-0.289,0.0,3.77,-1.791,47.6,62.78,0.0,0.0,0.0,0.0,0.0,0.0,-1.791,389.38,47.6
8846,2637,3,Tropics,452.6,0.489,0.0,5.031,2.206,144.72,78.87,0.0,0.0,0.0,0.0,0.0,0.0,2.206,452.6,144.72
259,1921,8,Temperate,300.32,1.213,0.0,4.065,0.88,132.69,74.82,0.0,0.0,0.0,0.0,0.0,0.0,0.88,300.32,132.69
3790,2215,11,Tropics,362.47,0.896,0.0,4.372,1.109,202.83,82.19,0.0,0.0,0.0,0.0,0.0,0.0,1.109,362.47,202.83
9202,2666,11,Inland,460.21,1.18,0.0,5.751,2.619,108.09,59.71,0.0,0.0,0.0,0.0,0.0,0.0,2.619,460.21,108.09
487,1940,8,Polar,302.69,0.991,0.0,3.562,-0.638,49.74,59.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.638,302.69,49.74
7907,2558,12,Tropics,438.12,-1.01,0.0,3.524,1.916,221.16,82.74,0.0,0.0,0.0,0.0,0.0,0.0,1.916,438.12,221.16
518,1943,3,Inland,303.75,-1.021,0.0,2.215,-2.075,74.26,60.17,0.0,0.0,0.0,0.0,0.0,0.0,-2.075,303.75,74.26
8342,2595,3,Coastal,444.16,0.011,0.0,4.264,2.033,122.65,84.79,0.0,0.0,0.0,0.0,0.0,0.0,2.033,444.16,122.65
311,1925,12,Polar,300.08,0.843,0.0,3.934,0.365,55.26,62.34,0.0,0.0,0.0,0.0,0.0,0.0,0.365,300.08,55.26
3231,2169,4,Inland,353.42,-0.779,0.0,2.538,-1.271,66.12,62.15,0.0,0.0,0.0,0.0,0.0,0.0,-1.271,353.42,66.12
7932,2561,1,Inland,435.93,0.836,0.0,5.113,1.826,112.5,62.37,0.0,0.0,0.0,0.0,0.0,0.0,1.826,435.93,112.5
7457,2521,6,Inland,428.82,0.936,0.0,4.828,0.785,77.44,58.93,0.0,0.0,0.0,0.0,0.0,0.0,0.785,428.82,77.44
9783,2715,4,Temperate,469.91,0.336,0.0,4.728,0.923,101.0,74.95,0.0,0.0,0.0,0.0,0.0,0.0,0.923,469.91,101.0
5183,2331,12,Inland,389.6,0.494,0.0,4.466,2.048,111.59,60.23,0.0,0.0,0.0,0.0,0.0,0.0,2.048,389.6,111.59
8076,2573,1,Coastal,440.49,-0.613,0.0,3.63,1.046,138.79,85.97,0.0,0.0,0.0,0.0,0.0,0.0,1.046,440.49,138.79
6501,2441,10,Tropics,412.91,1.309,0.0,5.273,2.624,222.16,83.29,0.0,0.0,0.0,0.0,0.0,0.0,2.624,412.91,222.16
6790,2465,11,Inland,418.04,1.218,0.0,5.393,3.27,134.16,60.57,0.0,0.0,0.0,0.0,0.0,0.0,3.27,418.04,134.16
7772,2547,9,Inland,433.76,-0.084,1.0,4.152,1.706,101.18,60.52,0.0,0.0,0.0,0.0,0.0,0.0,1.706,433.76,101.18
2737,2128,2,Polar,344.25,-0.756,0.0,2.817,-1.071,44.33,62.09,0.0,0.0,0.0,0.0,0.0,0.0,-1.071,344.25,44.33
7841,2553,6,Polar,437.92,-1.236,0.0,3.418,0.873,37.62,61.78,0.0,0.0,0.0,0.0,0.0,0.0,0.873,437.92,37.62
6261,2421,10,Polar,407.5,0.869,0.0,4.73,1.054,66.25,59.31,0.0,0.0,0.0,0.0,0.0,0.0,1.054,407.5,66.25
8205,2583,10,Tropics,441.55,-0.647,0.0,3.864,2.024,223.44,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2.024,441.55,223.44
1247,2003,12,Temperate,315.79,-1.037,0.0,2.098,0.911,111.89,74.74,0.0,0.0,0.0,0.0,0.0,0.0,0.911,315.79,111.89
9335,2677,12,Temperate,461.96,-0.695,0.0,3.932,2.668,121.48,67.97,0.0,0.0,0.0,0.0,0.0,0.0,2.668,461.96,121.48
4194,2249,7,Temperate,370.27,-0.731,0.0,2.91,0.396,97.92,68.35,0.0,0.0,0.0,0.0,0.0,0.0,0.396,370.27,97.92
8000,2566,9,Tropics,440.14,0.926,0.0,5.079,2.892,195.54,84.9,0.0,0.0,0.0,0.0,0.0,0.0,2.892,440.14,195.54
7377,2514,10,Coastal,429.37,-0.341,0.0,4.202,2.61,153.01,86.47,0.0,0.0,0.0,0.0,0.0,0.0,2.61,429.37,153.01
3434,2186,3,Coastal,356.95,0.622,0.0,3.981,0.514,111.57,79.95,0.0,0.0,0.0,0.0,0.0,0.0,0.514,356.95,111.57
5381,2348,6,Coastal,392.75,-1.405,0.0,2.886,0.568,108.83,85.46,0.0,0.0,0.0,0.0,0.0,0.0,0.568,392.75,108.83
958,1979,11,Polar,312.38,0.337,0.0,3.497,-0.617,62.32,61.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.617,312.38,62.32
416,1934,9,Temperate,303.16,-0.636,0.0,2.352,0.047,105.43,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.047,303.16,105.43
5741,2378,6,Temperate,400.22,-1.402,0.0,2.904,1.421,71.23,64.5,0.0,0.0,0.0,0.0,0.0,0.0,1.421,400.22,71.23
6727,2460,8,Temperate,417.72,0.806,0.0,5.149,2.01,112.28,69.03,0.0,0.0,0.0,0.0,0.0,0.0,2.01,417.72,112.28
4381,2265,2,Coastal,373.68,0.284,0.0,4.152,0.447,126.82,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.447,373.68,126.82
5196,2333,1,Inland,385.81,-1.033,0.0,3.217,0.753,93.38,56.29,0.0,0.0,0.0,0.0,0.0,0.0,0.753,385.81,93.38
1112,1992,9,Temperate,314.48,-0.407,0.0,2.938,0.619,120.53,72.33,0.0,0.0,0.0,0.0,0.0,0.0,0.619,314.48,120.53
2688,2124,1,Polar,345.03,-0.828,0.0,2.923,-1.427,,62.15,0.0,0.0,0.0,0.0,0.0,0.0,-1.427,345.03,
6472,2439,5,Polar,413.15,-0.765,0.0,4.125,-2.441,21.39,65.96,0.0,0.0,0.0,0.0,0.0,0.0,-2.441,413.15,21.39
8819,2634,12,Inland,454.57,0.029,0.0,4.472,3.427,97.84,56.41,0.0,0.0,0.0,0.0,0.0,0.0,3.427,454.57,97.84
7807,2550,8,Coastal,436.45,0.905,0.0,5.05,2.037,105.78,82.33,0.0,0.0,0.0,0.0,0.0,0.0,2.037,436.45,105.78
3410,2184,3,Coastal,357.73,-0.27,0.0,3.437,-0.256,108.06,85.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,357.73,108.06
80,1906,9,Inland,298.82,0.586,0.0,3.484,1.812,90.06,53.48,0.0,0.0,0.0,0.0,0.0,0.0,1.812,298.82,90.06
4613,2284,6,Coastal,377.2,-0.849,0.0,3.282,0.762,114.28,87.01,0.0,0.0,0.0,0.0,0.0,0.0,0.762,377.2,114.28
1373,2014,6,Polar,318.67,-0.638,0.0,2.608,-1.738,29.8,60.03,0.0,0.0,0.0,0.0,0.0,0.0,-1.738,318.67,29.8
1509,2025,10,Temperate,322.42,0.629,0.0,3.569,2.351,117.59,75.48,0.0,0.0,0.0,0.0,0.0,0.0,2.351,322.42,117.59
6442,2436,11,Tropics,412.22,0.611,0.0,4.401,2.134,224.95,89.23,0.0,0.0,0.0,0.0,0.0,0.0,2.134,412.22,224.95
3070,2155,11,Temperate,350.55,0.435,0.0,3.929,2.373,152.28,69.53,0.0,0.0,0.0,0.0,0.0,0.0,2.373,350.55,152.28
3015,2151,4,Polar,350.35,0.852,0.0,4.053,-1.327,43.21,66.91,0.0,0.0,0.0,0.0,0.0,0.0,-1.327,350.35,43.21
4822,2301,11,Temperate,380.33,0.38,0.0,3.958,1.998,118.6,68.48,0.0,0.0,0.0,0.0,0.0,0.0,1.998,380.33,118.6
7821,2551,10,Temperate,437.59,0.589,0.0,4.816,3.557,141.03,70.88,0.0,0.0,0.0,0.0,0.0,0.0,3.557,437.59,141.03
92,1907,9,Polar,297.44,-0.119,0.0,2.77,0.639,-71.8,115.092,0.0,0.0,0.0,0.0,0.0,0.0,0.639,297.44,-71.8
9420,2685,1,Inland,464.34,0.167,0.0,4.52,2.961,101.6,59.09,0.0,0.0,0.0,0.0,0.0,0.0,2.961,464.34,101.6
6599,2449,12,Coastal,416.24,-0.184,0.0,4.266,1.968,166.6,89.83,0.0,0.0,0.0,0.0,0.0,0.0,1.968,416.24,166.6
4442,2270,3,Tropics,375.17,0.615,0.0,4.268,1.347,137.95,84.12,0.0,0.0,0.0,0.0,0.0,0.0,1.347,375.17,137.95
7601,2533,6,Inland,431.32,-0.957,0.0,3.475,0.741,73.71,60.29,0.0,0.0,0.0,0.0,0.0,0.0,0.741,431.32,73.71
3834,2219,7,Inland,363.28,-0.366,0.0,3.778,0.017,89.4,61.06,0.0,0.0,0.0,0.0,0.0,0.0,0.017,363.28,89.4
9701,2708,6,Inland,468.2,-1.113,0.0,3.786,1.804,79.23,55.22,0.0,0.0,0.0,0.0,0.0,0.0,1.804,468.2,79.23
4321,2260,2,Inland,370.46,-0.1,0.0,3.524,-1.066,107.6,55.39,0.0,0.0,0.0,0.0,0.0,0.0,-1.066,370.46,107.6
3393,2182,10,Inland,357.35,-0.724,0.0,3.314,2.521,116.12,55.76,0.0,0.0,0.0,0.0,0.0,0.0,2.521,357.35,116.12
4751,2295,12,Temperate,380.66,1.12,0.0,4.97,2.695,126.58,63.9,0.0,0.0,0.0,0.0,0.0,0.0,2.695,380.66,126.58
7228,2502,5,Temperate,425.62,0.394,0.0,4.506,-0.067,90.92,66.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.067,425.62,90.92
9190,2665,11,Tropics,460.35,0.943,0.0,5.558,2.909,216.41,84.27,0.0,0.0,0.0,0.0,0.0,0.0,2.909,460.35,216.41
2360,2096,9,Temperate,336.97,1.102,0.0,4.197,1.659,118.32,70.53,0.0,0.0,0.0,0.0,0.0,0.0,1.659,336.97,118.32
1147,1995,8,Coastal,316.59,0.619,0.0,3.491,1.072,124.7,88.95,0.0,0.0,0.0,0.0,0.0,0.0,1.072,316.59,124.7
5665,2372,2,Tropics,396.94,0.698,0.0,4.666,1.994,162.81,82.32,0.0,0.0,0.0,0.0,0.0,0.0,1.994,396.94,162.81
8074,2572,11,Inland,439.65,-0.422,0.0,4.097,0.682,98.63,52.96,0.0,0.0,0.0,0.0,0.0,0.0,0.682,439.65,98.63
4942,2311,11,Tropics,384.59,0.917,0.0,4.768,1.685,209.13,87.43,0.0,0.0,0.0,0.0,0.0,0.0,1.685,384.59,209.13
3662,2205,3,Coastal,363.16,0.667,0.0,4.542,0.122,106.98,88.09,0.0,0.0,0.0,0.0,0.0,0.0,0.122,363.16,106.98
1562,2030,3,Inland,323.71,0.597,0.0,3.791,0.429,72.48,56.31,0.0,0.0,0.0,0.0,0.0,0.0,0.429,323.71,72.48
4112,2242,9,Tropics,369.2,-0.514,0.0,3.075,1.358,198.38,85.08,0.0,0.0,0.0,0.0,0.0,0.0,1.358,369.2,198.38
9049,2654,2,Temperate,9999.0,-0.861,0.0,3.808,1.954,122.61,68.71,0.0,0.0,0.0,0.0,0.0,0.0,1.954,9999.0,122.61
9275,2672,12,Polar,462.4,-0.099,0.0,4.43,0.803,65.64,65.88,0.0,0.0,0.0,0.0,0.0,0.0,0.803,462.4,65.64
8537,2611,6,Inland,448.81,1.024,0.0,5.16,1.84,74.94,59.22,0.0,0.0,0.0,0.0,0.0,0.0,1.84,448.81,74.94
794,1966,3,Coastal,308.32,1.431,0.0,4.888,-0.061,89.05,83.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.061,308.32,89.05
5853,2387,10,Coastal,399.23,-0.439,0.0,3.772,1.72,156.7,86.71,0.0,0.0,0.0,0.0,0.0,0.0,1.72,399.23,156.7
7618,2534,11,Temperate,432.8,-0.162,0.0,4.241,2.826,129.66,67.77,0.0,0.0,0.0,0.0,0.0,0.0,2.826,432.8,129.66
1593,2032,10,Coastal,323.19,0.221,0.0,3.386,0.794,-138.82,151.668,0.0,0.0,0.0,0.0,0.0,0.0,0.794,323.19,-138.82
7417,2518,2,Inland,428.48,-0.815,0.0,3.664,1.138,92.7,56.97,0.0,0.0,0.0,0.0,0.0,0.0,1.138,428.48,92.7
5266,2338,11,Inland,389.49,-0.763,0.0,3.126,2.827,100.03,54.54,0.0,0.0,0.0,0.0,0.0,0.0,2.827,389.49,100.03
7146,2495,7,Tropics,423.81,0.729,0.0,4.812,1.817,150.16,78.58,0.0,0.0,0.0,0.0,0.0,0.0,1.817,423.81,150.16
88,1907,5,Coastal,298.48,0.163,0.0,3.035,0.205,102.93,83.58,0.0,0.0,0.0,0.0,0.0,0.0,0.205,298.48,102.93
8694,2624,7,Coastal,448.94,-0.405,0.0,4.303,1.479,119.28,90.61,0.0,0.0,0.0,0.0,0.0,0.0,1.479,448.94,119.28
9731,2710,12,Coastal,471.07,0.714,0.0,5.016,3.114,143.12,85.71,0.0,0.0,0.0,0.0,0.0,0.0,3.114,471.07,143.12
9445,2687,2,Temperate,464.62,0.563,0.0,5.379,2.882,112.58,70.74,0.0,0.0,0.0,0.0,0.0,0.0,2.882,464.62,112.58
6753,2462,10,Temperate,418.66,0.062,0.0,4.65,3.335,122.45,71.9,0.0,0.0,0.0,0.0,0.0,0.0,3.335,418.66,122.45
3501,2191,10,Polar,357.48,0.736,0.0,4.054,-0.257,75.69,60.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.257,357.48,75.69
2233,2086,2,Temperate,337.45,1.185,0.0,4.692,0.468,132.52,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.468,337.45,132.52
2802,2133,7,Coastal,345.08,-0.987,0.0,2.405,0.888,-135.53,148.37400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.888,345.08,-135.53
4423,2268,8,Coastal,372.05,-0.899,0.0,3.04,1.04,126.24,87.34,0.0,0.0,0.0,0.0,0.0,0.0,1.04,372.05,126.24
5662,2371,11,Inland,396.55,0.766,0.0,4.555,2.553,107.21,53.89,0.0,0.0,0.0,0.0,0.0,0.0,2.553,396.55,107.21
7169,2497,6,Tropics,,0.094,0.0,3.82,1.634,133.72,72.74,0.0,0.0,0.0,0.0,0.0,0.0,1.634,,133.72
8336,2594,9,Temperate,444.13,-0.379,0.0,4.254,2.459,131.2,72.4,0.0,0.0,0.0,0.0,0.0,0.0,2.459,444.13,131.2
2147,2078,12,Inland,332.58,-0.804,0.0,2.699,0.863,104.11,51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.863,332.58,104.11
7968,2564,1,Polar,439.22,-0.745,0.0,3.906,0.144,33.9,62.35,0.0,0.0,0.0,0.0,0.0,0.0,0.144,439.22,33.9
6550,2445,11,Temperate,412.07,0.968,0.0,4.969,1.735,135.88,74.3,0.0,0.0,0.0,0.0,0.0,0.0,1.735,412.07,135.88
7642,2536,11,Coastal,431.91,0.48,0.0,4.297,2.686,152.13,82.86,0.0,0.0,0.0,0.0,0.0,0.0,2.686,431.91,152.13
6163,2413,8,Polar,404.84,-0.493,0.6,3.643,-0.405,49.3,62.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.405,404.84,49.3
1494,2024,7,Coastal,321.44,-0.702,0.0,2.449,0.142,110.96,89.72,0.0,0.0,0.0,0.0,0.0,0.0,0.142,321.44,110.96
7695,2541,4,Polar,433.51,1.104,0.0,5.394,0.084,41.1,59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.084,433.51,41.1
7093,2491,2,Tropics,422.26,0.998,0.0,5.001,1.953,167.29,85.64,0.0,0.0,0.0,0.0,0.0,0.0,1.953,422.26,167.29
1408,2017,5,Polar,318.71,0.145,0.0,3.289,-2.915,52.1,68.83,0.0,0.0,0.0,0.0,0.0,0.0,-2.915,318.71,52.1
6690,2457,7,Inland,417.98,0.291,0.0,4.515,0.961,61.42,53.65,0.0,0.0,0.0,0.0,0.0,0.0,0.961,417.98,61.42
3400,2183,5,Temperate,354.61,-1.225,0.0,2.652,-0.318,84.25,70.62,0.0,0.0,0.0,0.0,0.0,0.0,-0.318,354.61,84.25
108,1909,1,Polar,296.51,-0.773,0.0,2.291,-2.355,59.74,64.48,0.0,0.0,0.0,0.0,0.0,0.0,-2.355,296.51,59.74
5635,2369,8,Tropics,398.44,-0.247,0.0,3.969,1.512,205.08,84.77,0.0,0.0,0.0,0.0,0.0,0.0,1.512,398.44,205.08
8481,2606,10,Tropics,448.63,0.834,0.0,5.176,2.508,224.71,82.7,0.0,0.0,0.0,0.0,0.0,0.0,2.508,448.63,224.71
6603,2450,4,Tropics,414.68,0.41,0.0,4.588,1.901,145.9,79.41,0.0,0.0,0.0,0.0,0.0,0.0,1.901,414.68,145.9
1090,1990,11,Inland,316.1,0.585,0.0,3.583,-0.52,101.81,57.94,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,316.1,101.81
5559,2363,4,Temperate,394.08,-0.672,0.0,3.673,-0.034,90.11,65.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.034,394.08,90.11
9411,2684,4,Tropics,464.72,-0.801,0.0,3.916,1.941,129.66,80.41,0.0,0.0,0.0,0.0,0.0,0.0,1.941,464.72,129.66
8142,2578,7,Temperate,440.57,-0.624,0.0,4.256,2.571,96.99,67.33,0.0,0.0,0.0,0.0,0.0,0.0,2.571,440.57,96.99
8663,2621,12,Temperate,451.34,0.476,0.0,4.885,2.979,122.62,70.14,0.0,0.0,0.0,0.0,0.0,0.0,2.979,451.34,122.62
6595,2449,8,Temperate,416.19,-0.346,0.0,3.576,2.16,108.91,65.38,0.0,0.0,0.0,0.0,0.0,0.0,2.16,416.19,108.91
623,1951,12,Coastal,308.32,0.559,0.0,3.493,0.537,150.62,87.85,0.0,0.0,0.0,0.0,0.0,0.0,0.537,308.32,150.62
6870,2472,7,Polar,9999.0,0.101,0.0,4.095,-1.241,62.56,62.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.241,9999.0,62.56
4813,2301,2,Inland,381.59,0.557,0.0,4.125,0.713,98.28,63.62,0.0,0.0,0.0,0.0,0.0,0.0,0.713,381.59,98.28
6552,2446,1,Tropics,411.75,0.668,0.0,4.804,2.138,181.69,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.138,411.75,181.69
7529,2527,6,Inland,431.07,0.184,0.0,4.689,-0.053,95.25,61.63,0.0,0.0,0.0,0.0,0.0,0.0,-0.053,431.07,95.25
5795,2382,12,Polar,397.88,-0.588,0.0,3.458,0.134,71.02,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0.134,397.88,71.02
7436,2519,9,Polar,428.82,-0.445,0.0,3.902,0.928,57.67,65.84,0.0,0.0,0.0,0.0,0.0,0.0,0.928,428.82,57.67
4217,2251,6,Coastal,370.29,1.356,0.0,4.703,0.278,66.02,80.87,0.0,0.0,0.0,0.0,0.0,0.0,0.278,370.29,66.02
5940,2395,1,Temperate,400.7,0.132,0.6,4.168,0.365,128.28,67.23,0.0,0.0,0.0,0.0,0.0,0.0,0.365,400.7,128.28
8500,2608,5,Coastal,445.95,-0.85,0.0,3.641,1.526,113.72,84.93,0.0,0.0,0.0,0.0,0.0,0.0,1.526,445.95,113.72
6428,2435,9,Temperate,411.06,0.395,0.0,4.462,2.343,128.5,70.13,0.0,0.0,0.0,0.0,0.0,0.0,2.343,411.06,128.5
6826,2468,11,Inland,418.96,-1.216,0.0,2.975,3.682,84.52,59.04,0.0,0.0,0.0,0.0,0.0,0.0,3.682,418.96,84.52
4130,2244,3,Inland,368.97,-1.011,0.0,2.732,0.337,71.47,57.05,0.0,0.0,0.0,0.0,0.0,0.0,0.337,368.97,71.47
7801,2550,2,Temperate,436.21,0.085,0.0,4.542,2.023,101.44,70.14,0.0,0.0,0.0,0.0,0.0,0.0,2.023,436.21,101.44
7753,2546,2,Polar,433.16,0.96,0.0,5.239,-0.023,44.78,58.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,433.16,44.78
4721,2293,6,Polar,379.59,-1.376,0.0,2.756,-1.521,57.42,65.19,0.0,0.0,0.0,0.0,0.0,0.0,-1.521,379.59,57.42
1650,2037,7,Coastal,325.26,0.05,0.0,3.207,0.934,121.15,84.18,0.0,0.0,0.0,0.0,0.0,0.0,0.934,325.26,121.15
4140,2245,1,Tropics,372.0,-0.212,0.0,3.456,1.301,202.12,85.72,0.0,0.0,0.0,0.0,0.0,0.0,1.301,372.0,202.12
1617,2034,10,Tropics,325.27,-0.633,0.0,3.011,1.662,215.63,84.94,0.0,0.0,0.0,0.0,0.0,0.0,1.662,325.27,215.63
2029,2069,2,Tropics,332.06,-0.587,0.0,2.945,0.522,192.94,83.52,0.0,0.0,0.0,0.0,0.0,0.0,0.522,332.06,192.94
8517,2609,10,Temperate,448.76,-0.375,0.0,4.023,3.138,123.68,68.09,0.0,0.0,0.0,0.0,0.0,0.0,3.138,448.76,123.68
4575,2281,4,Temperate,375.95,1.369,0.0,4.858,-0.001,102.82,71.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,375.95,102.82
3992,2232,9,Tropics,366.75,-0.122,0.3,3.06,1.466,199.42,85.47,0.0,0.0,0.0,0.0,0.0,0.0,1.466,366.75,199.42
7376,2514,9,Temperate,427.57,-0.778,0.0,3.55,1.781,129.5,72.81,0.0,0.0,0.0,0.0,0.0,0.0,1.781,427.57,129.5
6149,2412,6,Tropics,406.21,0.154,0.0,4.154,1.616,120.92,85.52,0.0,0.0,0.0,0.0,0.0,0.0,1.616,406.21,120.92
4908,2309,1,Coastal,383.54,-1.004,0.0,2.931,0.826,141.38,85.07,0.0,0.0,0.0,0.0,0.0,0.0,0.826,383.54,141.38
5026,2318,11,Polar,386.53,-0.732,0.0,3.502,-0.037,43.12,61.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.037,386.53,43.12
8260,2588,5,Tropics,442.71,-0.471,0.0,3.599,1.861,136.01,81.64,0.0,0.0,0.0,0.0,0.0,0.0,1.861,442.71,136.01
4731,2294,4,Coastal,379.85,-0.889,0.0,3.31,0.328,96.22,82.85,0.0,0.0,0.0,0.0,0.0,0.0,0.328,379.85,96.22
7548,2529,1,Inland,432.35,-0.628,0.0,3.56,0.706,85.28,62.74,0.0,0.0,0.0,0.0,0.0,0.0,0.706,432.35,85.28
8134,2577,11,Temperate,443.73,-0.312,0.0,4.153,3.678,134.94,67.02,0.0,0.0,0.0,0.0,0.0,0.0,3.678,443.73,134.94
1606,2033,11,Tropics,324.07,-1.4,0.0,2.186,0.79,235.79,83.14,0.0,0.0,0.0,0.0,0.0,0.0,0.79,324.07,235.79
4773,2297,10,Polar,380.77,-0.197,0.0,3.823,1.228,61.75,68.18,0.0,0.0,0.0,0.0,0.0,0.0,1.228,380.77,61.75
8109,2575,10,Tropics,442.6,0.645,0.0,4.937,2.297,223.19,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.297,442.6,223.19
6951,2479,4,Polar,419.09,-0.923,0.0,3.273,-2.239,44.38,62.15,0.0,0.0,0.0,0.0,0.0,0.0,-2.239,419.09,44.38
6004,2400,5,Temperate,404.58,0.032,0.0,4.235,0.165,90.81,71.08,0.0,0.0,0.0,0.0,0.0,0.0,0.165,404.58,90.81
7728,2544,1,Tropics,435.01,-1.01,0.0,3.447,1.58,213.16,81.76,0.0,0.0,0.0,0.0,0.0,0.0,1.58,435.01,213.16
3541,2195,2,Temperate,357.48,-0.071,0.0,3.453,0.511,102.72,70.76,0.0,0.0,0.0,0.0,0.0,0.0,0.511,357.48,102.72
388,1932,5,Tropics,302.11,0.141,0.0,3.44,0.619,132.76,74.19,0.0,0.0,0.0,0.0,0.0,0.0,0.619,302.11,132.76
