year,month,co2_ppm,enso_index,volcanic_activity,ocean_heat_index,temperature_anomaly,rainfall_mm,humidity_pct,month_sin,month_cos,region_Inland,region_Polar,region_Temperate,region_Tropics,temp_lag1,co2_lag1,rainfall_lag1,temp_roll3,rain_roll3
1911,10,296.77,0.933,0.0,4.011,1.484,91.16,55.9,-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,0.869,296.94,212.95,1.1376666666666666,134.72666666666666
1911,11,298.13,0.922,0.0,3.569,1.531,157.21,86.62,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.484,296.77,91.16,1.2946666666666664,153.77333333333334
1911,12,299.03,0.812,0.0,3.614,1.037,131.21,94.55,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.531,298.13,157.21,1.3506666666666665,126.52666666666669
1912,1,297.92,0.891,0.0,3.645,0.234,136.01,84.6,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.037,299.03,131.21,0.934,141.4766666666667
1912,2,297.71,0.714,0.0,3.774,0.333,125.18,84.22,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.234,297.92,136.01,0.5346666666666665,130.79999999999998
1912,3,297.29,0.273,0.0,3.175,-0.776,114.6,91.75,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.333,297.71,125.18,-0.06966666666666672,125.26333333333332
1912,4,298.25,0.161,0.0,3.212,-2.545375,52.09,63.2,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-0.776,297.29,114.6,-0.996125,97.29
1912,5,297.81,0.297,0.0,3.32,-1.412,95.81,74.07,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-2.545375,298.25,52.09,-1.577791666666667,87.5
1912,6,295.75,0.677,0.0,3.672,-0.598,103.09,84.26,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-1.412,297.81,95.81,-1.5184583333333332,83.66333333333334
1912,7,298.5,-0.037,0.0,3.27,-0.423,149.17,75.92,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,-0.598,295.75,103.09,-0.8109999999999999,116.02333333333333
1912,8,296.32,-0.014,0.0,2.861,0.86,188.22,86.06,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,-0.423,298.5,149.17,-0.053666666666666675,146.82666666666668
1912,9,296.2,0.016,0.0,2.705,0.959,198.06,85.48,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.86,296.32,188.22,0.4653333333333333,178.48333333333332
1912,10,295.48,-0.414,0.0,2.59,0.622,230.89,83.53,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.959,296.2,198.06,0.8136666666666666,205.72333333333333
1912,11,297.71,-0.207,0.0,2.547,0.82,50.28,55.98,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.622,295.48,230.89,0.8003333333333332,159.7433333333333
1912,12,296.55,-0.497,0.0,2.486,0.209,232.54999999999995,89.18,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,0.82,297.71,50.28,0.5503333333333332,171.23999999999998
1913,1,295.15,-0.275,0.0,2.539,-0.239,141.09,81.77,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.209,296.55,232.54999999999995,0.26333333333333325,141.30666666666664
1913,2,297.48,-0.905,0.0,2.319,-0.634,89.56,56.59,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,-0.239,295.15,141.09,-0.22133333333333338,154.39999999999998
1913,3,296.99,-0.165,0.0,2.778,0.578,168.27,84.5,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-0.634,297.48,89.56,-0.09833333333333338,132.97333333333333
1913,4,298.29,-0.887,0.0,2.369,-2.434,56.98,66.88,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.578,296.99,168.27,-0.8300000000000001,104.93666666666668
1913,5,297.62,-0.736,0.0,2.388,-2.545375,40.31,65.34,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-2.434,298.29,56.98,-1.467125,88.52
1913,6,299.82,-0.912,0.0,2.129,-0.007,134.84,79.98,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,-2.545375,297.62,40.31,-1.6621249999999999,77.37666666666667
1913,7,298.76,-1.221,0.0,2.168,-1.523,80.43,60.03,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-0.007,299.82,134.84,-1.358458333333333,85.19333333333334
1913,8,297.65,-0.77,0.0,2.304,0.057,182.83,80.5,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,-1.523,298.76,80.43,-0.49099999999999994,132.70000000000002
1913,9,297.2,-1.061,0.0,2.12,-0.344,54.81,59.16,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.057,297.65,182.83,-0.6033333333333333,106.02333333333333
1913,10,299.26,-0.869,0.0,2.345,1.793,135.93,69.48,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,-0.344,297.2,54.81,0.502,124.52333333333335
1913,11,299.2,-1.196,0.0,2.217,0.254,156.13,79.14,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,1.793,299.26,135.93,0.5676666666666667,115.62333333333333
1913,12,296.39,-1.043,0.0,2.089,-2.545375,41.61,63.35,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,0.254,299.2,156.13,-0.16612499999999994,111.22333333333334
1914,1,296.69,-1.025,0.0,2.435,0.63,206.75,89.35,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,-2.545375,296.39,41.61,-0.5537916666666667,134.83
1914,2,297.59,-0.776,0.0,2.409,-0.795,137.4,81.13,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.63,296.69,206.75,-0.9034583333333334,128.58666666666667
1914,3,297.36,-0.789,0.0,2.397,0.127,158.44,83.03,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-0.795,297.59,137.4,-0.012666666666666678,167.53
1914,4,297.06,-0.853,0.0,2.573,0.386,152.34,81.51,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,0.127,297.36,158.44,-0.09400000000000001,149.39333333333335
1914,5,297.89,-0.836,0.0,2.482,-0.99,75.8,72.76,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,0.386,297.06,152.34,-0.159,128.85999999999999
1914,6,298.86,-0.59,0.0,2.345,0.017,100.86,85.41,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.99,297.89,75.8,-0.19566666666666666,109.66666666666667
1914,7,299.6,-0.538,0.0,2.798,0.097,107.58,83.81,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,0.017,298.86,100.86,-0.292,94.74666666666667
1914,8,298.48,-0.468,0.0,2.793,0.226,95.07,63.87,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,0.097,299.6,107.58,0.11333333333333334,101.17
1914,9,296.57,0.086,0.0,3.278,-0.511,49.98,66.31,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.226,298.48,95.07,-0.06266666666666666,84.21
1914,10,296.49,-0.171,0.0,3.232,0.937,212.48,87.23,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,-0.511,296.57,49.98,0.21733333333333338,119.17666666666666
1914,11,297.38,0.273,0.0,2.927,2.232,97.77,54.09,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,0.937,296.49,212.48,0.8860000000000001,120.07666666666667
1914,12,296.87,-0.122,0.0,2.849,0.885,221.52,84.2,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,2.232,297.38,97.77,1.3513333333333335,177.25666666666666
1915,1,299.0,-0.012,0.0,3.087,0.48,217.0,87.75,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,1.0,0.885,296.87,221.52,1.199,178.76333333333332
1915,2,296.94,-0.022,0.0,2.805,-2.474,55.47,64.6,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.48,299.0,217.0,-0.36966666666666664,164.66333333333333
1915,3,299.44,0.283,0.0,3.48,0.229,153.1,80.09,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-2.474,296.94,55.47,-0.5883333333333333,141.85666666666665
1915,4,296.25,0.228,0.0,3.335,-1.314,90.15,67.05,0.8660254037844387,-0.4999999999999998,0.0,0.0,1.0,0.0,0.229,299.44,153.1,-1.1863333333333335,99.57333333333334
1915,5,298.93,0.29,0.0,3.345,-0.951,79.93,70.39,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-1.314,296.25,90.15,-0.6786666666666666,107.72666666666667
1915,6,298.15,0.025,0.0,3.226,-0.27,93.87,87.8,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.951,298.93,79.93,-0.8450000000000001,87.98333333333335
1915,7,299.87,0.954,0.0,3.505,-0.603,77.76,53.7,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,-0.27,298.15,93.87,-0.608,83.85333333333334
1915,8,296.49,0.573,0.0,3.585,0.7,172.62,82.9,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,-0.603,299.87,77.76,-0.05766666666666668,114.75
1915,9,297.88,1.112,0.0,3.703,1.18,195.01,80.93,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.7,296.49,172.62,0.42566666666666664,148.46333333333334
1915,10,298.14,0.785,0.0,3.619,-0.963,48.01,64.61,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.18,297.88,195.01,0.30566666666666664,138.54666666666665
1915,11,298.54,1.027,0.0,3.861,1.639,147.46,70.39,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,-0.963,298.14,48.01,0.6186666666666666,130.16
1915,12,298.07,0.932,0.0,3.86,-0.037,118.73,65.06,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.639,298.54,147.46,0.21300000000000005,104.73333333333333
1916,1,297.84,1.055,0.0,4.398,0.656,135.04,80.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,-0.037,298.07,118.73,0.7526666666666667,133.74333333333334
1916,2,298.03,0.726,0.3,3.646,-0.308,100.52,68.29,0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,0.656,297.84,135.04,0.1036666666666667,118.09666666666668
1916,3,296.21,1.29,0.0,4.111,0.234,105.87,85.01,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,-0.308,298.03,100.52,0.19400000000000003,113.81
1916,4,299.86,0.908,0.0,3.743,-2.545375,59.18,68.68,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.234,296.21,105.87,-0.8731249999999999,88.52333333333335
1916,5,302.09,1.226,0.0,3.727,-1.538,38.84,65.66,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-2.545375,299.86,59.18,-1.283125,67.96333333333335
1916,6,299.07,0.613,0.0,3.411,0.808,118.65,80.46,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,-1.538,302.09,38.84,-1.0917916666666667,72.22333333333334
1916,7,297.7,0.762,0.0,3.679,1.276,84.08,58.12,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.0,0.808,299.07,118.65,0.18200000000000002,80.52333333333334
1916,8,296.97,1.006,0.0,3.747,0.885,111.01,81.95,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,1.276,297.7,84.08,0.9896666666666668,104.58
1916,9,299.46,0.825,0.0,3.819,2.275,121.38,68.51,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,0.885,296.97,111.01,1.4786666666666666,105.49000000000001
1916,10,299.33,0.923,0.0,3.844,-0.284,57.57,61.22,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,2.275,299.46,121.38,0.9586666666666667,96.65333333333335
1916,11,297.95,0.795,0.0,3.592,1.391,214.86,80.33,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,-0.284,299.33,57.57,1.1273333333333333,131.27
1916,12,299.26,1.126,0.0,4.003,1.051,224.75,88.58,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,1.391,297.95,214.86,0.7193333333333332,165.7266666666667
1917,1,296.28,0.723,0.0,3.67,-0.064,146.11,87.03,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,1.051,299.26,224.75,0.7926666666666665,195.24
1917,2,299.85,0.392,0.0,3.393,-2.383,39.39,62.37,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,-0.064,296.28,146.11,-0.4653333333333334,136.75000000000003
1917,3,299.05,0.308,0.0,3.073,-1.1,92.8,64.04,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,-2.383,299.85,39.39,-1.1823333333333335,92.7666666666667
1917,4,297.67,0.61,0.0,3.736,-2.545375,56.66,61.62,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-1.1,299.05,92.8,-2.0094583333333333,62.95000000000001
1917,5,297.03,-0.174,0.0,2.668,-0.203,85.73,79.15,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-2.545375,297.67,56.66,-1.2827916666666666,78.39666666666669
1917,6,298.71,0.244,0.0,3.039,-0.383,95.31,87.13,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.203,297.03,85.73,-1.0437916666666667,79.23333333333335
1917,7,300.44,-0.279,0.0,3.091,-1.38,54.54,65.57,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,-0.383,298.71,95.31,-0.6553333333333333,78.52666666666669
1917,8,298.25,0.173,0.0,3.019,0.82,110.86,86.35,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,-1.38,300.44,54.54,-0.3143333333333333,86.90333333333335
1917,9,297.74,-0.316,0.0,2.576,-0.78,69.89,58.95,-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.0,0.82,298.25,110.86,-0.4466666666666667,78.43
1917,10,298.7,-0.177,0.0,2.461,0.677,120.19,70.95,-0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.0,-0.78,297.74,69.89,0.23899999999999996,100.31333333333333
1917,11,300.89,-0.397,0.0,2.783,-1.18,78.58,66.72,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,0.677,298.7,120.19,-0.42766666666666664,89.55333333333334
1917,12,299.54,-0.847,0.0,2.442,-1.954,53.61,63.63,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,-1.18,300.89,78.58,-0.819,84.12666666666668
1918,1,299.39,-0.428,0.0,2.584,0.318,147.83,88.04,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,-1.954,299.54,53.61,-0.9386666666666668,93.34000000000002
1918,2,299.87,-0.849,0.0,1.975,-0.792,153.19,94.32,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.318,299.39,147.83,-0.8093333333333333,118.21
1918,3,299.79,-0.543,0.0,2.482,0.23,173.05,89.03,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-0.792,299.87,153.19,-0.0813333333333334,158.02333333333334
1918,4,297.66,-1.06,0.0,2.173,-0.19,153.15,82.97,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,0.23,299.79,173.05,-0.25066666666666676,159.79666666666668
1918,5,296.57,-0.806,0.0,2.403,1.006,85.62,70.54,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-0.19,297.66,153.15,0.3486666666666666,137.27333333333334
1918,6,298.38,-0.904,0.0,2.32,0.078,152.98,79.93,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,1.006,296.57,85.62,0.29799999999999993,130.58333333333334
1918,7,297.7,-1.102,0.0,2.222,-1.332,39.6,64.14,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,0.078,298.38,152.98,-0.08266666666666674,92.73333333333335
1918,8,300.01,-0.633,0.0,2.31,0.0,131.84,93.58,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,-1.332,297.7,39.6,-0.4180000000000001,108.14
1918,9,299.77,-0.986,0.0,2.276,0.405,205.49,87.04,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.0,300.01,131.84,-0.3090000000000001,125.64333333333336
1918,10,298.84,-1.105,0.0,2.397,0.198,227.7,87.94,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.405,299.77,205.49,0.20099999999999993,188.34333333333333
1918,11,297.77,-0.92,0.0,2.286,0.29,109.47,69.97,-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.0,0.198,298.84,227.7,0.2976666666666666,180.88666666666668
1918,12,300.97,-1.342,0.0,2.421,0.256,107.72,69.18,-2.4492935982947064e-16,1.0,0.0,0.0,1.0,0.0,0.29,297.77,109.47,0.24799999999999991,148.29666666666665
1919,1,298.83,-0.338,0.0,2.948,-1.846,52.48,65.79,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,0.256,300.97,107.72,-0.4333333333333334,89.89
1919,2,299.57,-1.185,0.0,2.12,-0.387,144.82,87.43,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,-1.846,298.83,52.48,-0.6590000000000001,101.67333333333333
1919,3,298.73,-0.728,0.0,2.455,-1.589,113.62,77.22,1.0,6.123233995736766e-17,0.0,0.0,1.0,0.0,-0.387,299.57,144.82,-1.2740000000000002,103.64
1919,4,299.06,-0.794,0.0,2.188,-0.702,151.99,81.44,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-1.589,298.73,113.62,-0.8926666666666666,136.81
1919,5,299.94,-0.448,0.0,2.532,-1.173,105.69,90.09,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,-0.702,299.06,151.99,-1.1546666666666667,123.76666666666667
1919,6,298.35,-0.625,0.0,2.278,-0.435,114.15,85.45,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-1.173,299.94,105.69,-0.77,123.94333333333334
1919,7,300.45,-0.747,0.0,2.814,-0.135,185.22,84.09,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,-0.435,298.35,114.15,-0.5810000000000001,135.02
1919,8,297.6,-0.964,0.0,2.245,-0.296,118.47,73.01,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,-0.135,300.45,185.22,-0.28866666666666674,139.28
1919,9,297.97,-0.852,0.0,2.444,0.481,191.51,79.06,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,-0.296,297.6,118.47,0.01666666666666659,165.0666666666667
1919,10,300.81,-0.369,0.0,2.65,0.582,155.53,83.95,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,0.481,297.97,191.51,0.25566666666666654,155.17
1919,11,299.58,0.135,0.0,2.939,2.195,100.23,61.38,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,0.582,300.81,155.53,1.0859999999999999,149.09
1919,12,302.04,-0.523,0.0,2.842,0.278,100.94,58.93,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,2.195,299.58,100.23,1.0183333333333333,118.90000000000002
1920,1,299.58,0.462,0.0,3.414,-1.278,53.65,62.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,0.0,0.278,302.04,100.94,0.39833333333333326,84.94000000000001
1920,2,301.71,0.376,0.0,3.332,0.637,178.24,82.14,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,-1.278,299.58,53.65,-0.12100000000000015,110.94333333333334
1920,3,297.85,-0.129,0.0,3.114,0.02,176.82,86.61,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,0.637,301.71,178.24,-0.20700000000000016,136.23666666666668
1920,4,297.35,0.038,0.0,3.183,-2.389,44.77,67.19,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.02,297.85,176.82,-0.5773333333333334,133.27666666666667
1920,5,300.57,0.161,0.0,2.731,-2.545375,33.6,70.53,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.0,-2.389,297.35,44.77,-1.6381249999999998,85.06333333333335
1920,6,297.52,0.575,0.0,3.541,-1.9,34.43,58.88,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,-2.545375,300.57,33.6,-2.2781249999999997,37.600000000000016
1920,7,299.49,0.574,0.0,3.784,0.508,105.5,83.64,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.0,-1.9,297.52,34.43,-1.3124583333333335,57.84333333333334
1920,8,301.05,0.646,0.0,3.502,0.777,168.16,80.8,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,0.508,299.49,105.5,-0.2050000000000001,102.69666666666667
1920,9,300.03,0.617,0.0,3.177,1.022,121.39,88.45,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,0.777,301.05,168.16,0.7689999999999998,131.68333333333334
1920,10,299.34,0.854,0.0,3.654,0.352,54.9,60.25,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,1.022,300.03,121.39,0.717,114.81666666666668
1920,11,299.05,1.075,0.0,4.29,1.254,211.67,83.52,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,1.0,0.352,299.34,54.9,0.8759999999999999,129.32000000000002
1920,12,299.62,0.881,0.0,3.496,0.856,145.67,87.55,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,0.0,1.254,299.05,211.67,0.8206666666666665,137.41333333333333
1921,1,299.44,0.785,0.0,3.769,0.053,128.66,82.38,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.856,299.62,145.67,0.721,162.0
1921,2,298.48,1.226,0.0,3.883,-1.101,46.79,66.17,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.053,299.44,128.66,-0.06399999999999999,107.04
1921,3,300.11,0.939,0.0,4.115,0.326,149.75,85.97,1.0,6.123233995736766e-17,0.0,0.0,0.0,1.0,-1.101,298.48,46.79,-0.24066666666666667,108.40000000000002
1921,4,301.07,1.138,0.0,3.885,-2.545375,24.77,62.75,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.326,300.11,149.75,-1.1067916666666666,73.77000000000001
1921,5,299.06,0.97,0.0,3.661,0.487,104.69,76.87,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,1.0,-2.545375,301.07,24.77,-0.5774583333333333,93.07000000000001
1921,6,299.82,1.249,0.0,3.744,-0.235,64.14,59.97,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,0.487,299.06,104.69,-0.7644583333333334,64.53333333333335
1921,7,300.42,1.259,0.0,4.257,1.067,109.04,64.31,-0.4999999999999997,-0.8660254037844388,0.0,0.0,1.0,0.0,-0.235,299.82,64.14,0.43966666666666665,92.62333333333333
1921,8,300.32,1.213,0.0,4.065,0.88,132.69,74.82,-0.8660254037844385,-0.5000000000000004,0.0,0.0,1.0,0.0,1.067,300.42,109.04,0.5706666666666667,101.95666666666666
1921,9,300.74,0.728,0.0,3.739,0.177,125.53,67.34,-1.0,-1.8369701987210297e-16,0.0,0.0,1.0,0.0,0.88,300.32,132.69,0.7080000000000001,122.42
1921,10,298.43,0.668,0.0,3.384,-0.673,49.47,61.81,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.177,300.74,125.53,0.12799999999999997,102.56333333333333
1921,11,298.91,0.962,0.0,3.887,1.375,110.43,60.29,-0.5000000000000004,0.8660254037844384,1.0,0.0,0.0,0.0,-0.673,298.43,49.47,0.293,95.14333333333333
1921,12,299.23,0.653,0.0,3.3,0.725,219.14,82.73,-2.4492935982947064e-16,1.0,0.0,0.0,0.0,1.0,1.375,298.91,110.43,0.4756666666666667,126.34666666666665
1922,1,298.37,0.579,0.0,3.215,0.306,137.43,86.17,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,0.0,0.725,299.23,219.14,0.802,155.66666666666666
1922,2,297.08,0.326,0.0,3.251,0.433,179.37,87.95,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,1.0,0.306,298.37,137.43,0.488,178.64666666666668
1922,3,295.65,0.759,0.0,3.664,-0.148,113.48,84.86,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.433,297.08,179.37,0.19699999999999998,143.42666666666668
1922,4,301.47,0.569,0.0,3.322,0.219,129.16,80.59,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,1.0,-0.148,295.65,113.48,0.168,140.67000000000002
1922,5,298.07,0.178,0.0,3.174,-0.722,85.75,59.24,0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.0,0.219,301.47,129.16,-0.217,109.46333333333332
1922,6,302.04,-0.057,0.0,2.759,-0.241,103.8,81.46,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,-0.722,298.07,85.75,-0.248,106.23666666666666
1922,7,300.76,-0.172,0.3,2.893,-1.206,50.65,59.66,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.0,-0.241,302.04,103.8,-0.723,80.06666666666668
1922,8,299.75,-0.071,0.0,2.844,0.448,185.61,86.48,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,-1.206,300.76,50.65,-0.333,113.35333333333335
1922,9,300.49,-0.111,0.0,2.909,1.011,196.81,75.64,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,1.0,0.448,299.75,185.61,0.08433333333333326,144.35666666666668
1922,10,300.59,-0.525,0.0,2.768,-0.062,159.98,86.55,-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.0,1.011,300.49,196.81,0.4656666666666665,180.80000000000004
1922,11,298.65,-0.718,0.0,1.998,-1.67,61.77,64.03,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,0.0,-0.062,300.59,159.98,-0.24033333333333343,139.52
1922,12,300.38,-0.48,0.0,2.733,-1.786,63.64,69.74,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,-1.67,298.65,61.77,-1.1726666666666667,95.13000000000001
1923,1,384.9,-0.372,0.0,2.771,0.918,96.22,52.73,0.49999999999999994,0.8660254037844387,1.0,0.0,0.0,0.0,-1.786,300.38,63.64,-0.8460000000000001,73.87666666666668
1923,2,300.94,-0.651,0.0,2.647,-1.081,38.35,59.62,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,0.0,0.918,384.9,96.22,-0.6496666666666667,66.07000000000001
1923,3,298.94,-0.805,0.0,2.313,-2.323,33.98,66.41,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,-1.081,300.94,38.35,-0.8286666666666666,56.18333333333334
1923,4,300.18,-1.092,0.0,2.311,-2.545375,19.63,68.36,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,-2.323,298.94,33.98,-1.983125,30.65333333333334
1923,5,299.69,-1.025,0.0,2.323,-1.053,96.16,70.5,0.49999999999999994,-0.8660254037844387,0.0,0.0,1.0,0.0,-2.545375,300.18,19.63,-1.973791666666667,49.92333333333334
1923,6,300.22,-0.694,0.0,2.483,-0.253,59.98,63.83,1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.0,-1.053,299.69,96.16,-1.2837916666666669,58.59
1923,7,302.05,-1.264,0.0,2.124,0.663,167.57,79.86,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.0,-0.253,300.22,59.98,-0.21433333333333346,107.90333333333335
1923,8,299.5,-0.535,0.0,2.48,0.394,138.66,90.01,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,0.0,0.663,302.05,167.57,0.26799999999999985,122.07
