Date,Region,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Flood_Risk,Drought_Risk,Heatwave_Risk
2021-06-27,beijing,46.54,16.88,46.61,52.45,14.76,477.0,6.54,37.08,0,0,0
2025-01-02,mumbai,99.13,22.15,74.73,81.02,15.81,411.36,8.23,81.08,0,0,0
2023-08-26,chennai,130.24,37.24,75.47,78.06,13.98,440.22,12.57,115.18,0,0,0
2023-10-10,karachi,65.1,27.13,65.69,73.98,20.98,432.86,10.24,47.11,0,0,0
2025-09-11,newyork,150.68,10.8,67.97,66.12,22.38,398.13,5.48,126.51,0,0,0
2024-06-05,london,133.18,16.16,75.25,77.41,15.07,390.86,6.35,101.99,0,0,0
2021-12-04,california,88.28,15.08,60.98,65.19,12.97,395.88,5.82,67.06,0,0,0
2021-12-16,kolkata,122.29,19.87,75.45,79.03,7.39,439.19,6.7,103.79,0,0,0
2023-09-17,beijing,98.57,14.74,55.87,57.51,10.38,485.59,5.46,84.77,0,0,0
2025-06-05,london,139.77,11.87,69.72,69.68,12.89,391.87,4.85,104.17,0,0,0
2025-04-30,london,101.52,16.06,70.13,74.98,12.34,383.83,6.05,85.65,0,0,0
2023-10-07,dubai,36.24,39.99,37.57,42.44,12.2,453.35,13.22,26.28,0,1,1
2022-10-22,shanghai,137.95,14.18,79.08,81.61,19.04,475.63,6.16,113.25,0,0,0
2021-02-21,california,72.33,16.67,58.48,64.06,14.02,415.21,6.4,52.17,0,0,0
2024-01-30,kolkata,114.06,27.04,77.66,82.81,10.94,422.75,9.2,102.46,0,0,0
2025-10-16,moscow,117.99,7.38,69.65,72.31,17.75,410.17,3.99,90.59,0,0,0
2024-02-04,florida,124.45,21.85,75.28,78.54,4.69,422.61,7.02,111.88,0,0,0
2021-08-15,chennai,140.84,29.63,81.53,84.3,15.34,418.09,10.42,120.24,0,0,0
2021-12-28,gujarat,45.16,31.78,43.78,49.07,15.06,437.24,11.04,34.0,0,1,0
2021-05-19,dubai,1.94,44.21,32.82,40.78,13.27,464.39,14.59,1.62,0,1,1
2020-11-03,gujarat,70.22,29.97,53.67,58.3,15.43,431.99,10.53,60.78,0,0,0
2020-12-30,texas,99.5,24.99,55.04,56.37,21.5,409.96,9.65,84.6,0,0,0
2025-02-21,dubai,0.0,32.0,31.45,39.31,22.29,449.03,11.83,0.0,0,1,0
2023-03-09,moscow,86.08,5.56,67.23,73.28,16.71,412.71,3.34,77.32,0,0,0
2021-04-27,gujarat,9.47,38.24,46.06,56.39,13.52,448.85,12.82,7.32,0,1,0
2023-11-28,kolkata,155.86,31.22,83.02,84.29,10.88,431.75,10.45,126.58,1,0,0
2021-04-14,london,126.93,14.41,72.08,74.23,15.19,396.02,5.84,109.31,0,0,0
2022-09-24,dubai,32.47,36.63,33.73,38.11,17.26,450.98,12.71,23.31,0,1,1
2023-10-24,florida,177.29,20.19,79.1,76.71,22.47,388.17,8.3,144.16,0,0,0
2021-01-09,karachi,24.79,27.47,56.81,67.91,20.24,439.02,10.27,17.77,0,0,0
2024-09-09,delhi,109.65,29.54,61.94,63.72,12.31,452.34,10.09,91.66,0,0,0
2022-01-09,shanghai,94.49,11.13,72.07,78.28,20.43,470.92,5.38,66.15,0,0,0
2023-07-18,moscow,90.0,11.48,72.02,78.77,12.5,406.55,4.69,78.66,0,0,0
2023-06-13,texas,109.67,34.62,62.59,64.53,13.9,408.02,11.77,76.84,0,0,0
2021-09-21,karachi,63.98,29.2,59.25,66.07,16.85,441.27,10.45,54.37,0,0,0
2020-10-27,mumbai,133.15,23.5,69.46,70.18,0.75,412.91,7.12,106.85,0,0,0
2022-07-10,newyork,103.76,20.69,64.32,67.43,9.91,396.33,7.2,88.02,0,0,0
2025-01-01,london,113.33,8.87,69.4,72.58,12.55,411.71,3.91,92.14,0,0,0
2023-03-08,london,111.27,19.47,72.4,76.6,13.81,379.44,7.22,88.69,0,0,0
2023-02-16,chennai,76.15,28.85,73.76,82.68,17.92,411.76,10.45,66.56,0,0,0
2023-12-20,moscow,72.09,2.33,59.97,65.95,12.25,404.52,1.92,57.25,0,0,0
2023-03-04,london,112.71,8.65,66.51,69.05,16.94,381.0,4.29,89.64,0,0,0
2021-08-29,karachi,62.26,29.57,61.34,68.89,18.92,441.18,10.76,54.62,0,0,0
2024-07-17,gujarat,68.13,38.8,49.73,53.65,13.63,440.02,13.0,50.11,0,0,0
2020-12-23,texas,64.66,21.86,59.96,66.87,20.86,425.48,8.64,45.33,0,0,0
2023-04-16,mumbai,113.36,27.86,70.32,73.73,10.47,424.81,9.4,100.25,0,0,0
2022-02-18,shanghai,93.73,15.85,64.62,69.06,21.73,474.87,6.93,69.96,0,0,0
2022-11-27,kolkata,175.4,25.23,80.93,79.24,3.91,436.8,7.96,138.48,1,0,0
2022-03-01,moscow,30.42,14.05,59.96,71.15,17.22,408.45,5.94,22.19,0,0,0
2022-04-08,london,136.1,17.3,76.73,78.9,7.92,390.07,5.98,122.03,0,0,0
2023-10-13,california,106.93,21.94,54.25,54.44,25.5,420.82,9.13,88.87,0,0,0
2022-10-02,karachi,55.27,27.73,59.51,67.48,11.1,448.1,9.43,41.14,0,0,0
2025-01-10,gujarat,45.45,32.51,47.33,53.48,20.66,436.76,11.82,37.17,0,1,0
2021-08-26,mumbai,138.32,29.36,74.09,75.32,10.06,422.57,9.81,104.05,0,0,0
2021-03-01,florida,86.07,27.81,70.99,77.98,24.45,404.42,10.79,61.87,0,0,0
2022-05-09,california,57.39,26.93,54.44,60.88,16.62,407.18,9.74,41.01,0,0,0
2021-12-19,london,168.14,8.45,76.74,74.9,19.54,403.11,4.49,151.11,0,0,0
2022-07-05,moscow,138.15,10.56,70.86,71.31,23.26,413.32,5.49,97.58,0,0,0
2025-06-11,kashmir,177.41,28.19,72.03,67.86,17.85,390.22,10.24,152.01,1,0,0
2022-09-07,beijing,105.46,13.22,53.62,53.85,14.43,483.45,5.41,90.61,0,0,0
2023-09-22,chennai,110.43,30.86,67.13,70.1,9.59,423.95,10.22,95.2,0,0,0
2021-03-24,delhi,0.0,33.36,48.15,60.18,8.89,449.03,10.9,0.0,0,1,0
2024-08-01,florida,117.25,23.16,73.06,76.67,20.62,406.05,9.01,98.25,0,0,0
2025-07-13,beijing,44.75,13.84,51.73,59.07,17.31,461.2,5.88,34.3,0,0,0
2023-07-29,kolkata,135.66,33.59,76.55,78.73,12.92,430.14,11.37,113.41,0,0,0
2023-08-01,gujarat,66.99,41.65,53.32,58.28,8.33,432.27,13.33,58.29,0,0,0
2024-07-29,moscow,124.88,13.46,71.17,73.36,0.0,426.54,4.04,108.68,0,0,0
2025-08-14,karachi,61.11,29.32,58.77,65.83,10.22,443.22,9.82,53.47,0,0,0
2020-10-30,texas,131.41,23.52,64.12,63.73,23.96,403.73,9.45,101.97,0,0,0
2025-01-05,chennai,95.99,31.09,73.55,79.94,13.8,424.6,10.71,75.24,0,0,0
2020-11-01,florida,124.38,20.04,73.81,76.72,15.39,388.1,7.55,105.13,0,0,0
2022-07-30,florida,136.66,31.27,77.02,79.2,16.14,408.89,10.99,102.1,0,0,0
2022-04-02,dubai,0.0,41.95,34.11,42.64,9.59,442.6,13.54,0.0,0,1,1
2022-02-18,london,116.58,9.11,73.03,76.72,18.62,399.63,4.6,93.19,0,0,0
2023-08-23,shanghai,132.38,22.8,73.58,75.43,17.2,480.18,8.56,108.15,0,0,0
2023-11-30,newyork,122.6,8.45,65.02,65.94,13.84,402.71,3.92,93.59,0,0,0
2024-08-01,shanghai,148.82,20.53,76.78,77.38,15.76,460.46,7.73,111.65,0,0,0
2020-12-30,karachi,47.91,23.45,58.66,67.33,9.83,433.33,8.02,36.39,0,0,0
2021-01-10,mumbai,98.36,28.72,65.91,70.09,18.33,419.12,10.45,79.77,0,0,0
2022-04-25,chennai,89.72,32.58,69.33,75.45,21.97,431.22,11.97,80.28,0,0,0
2024-11-13,newyork,116.17,9.73,70.57,73.69,17.15,385.75,4.63,95.57,0,0,0
2024-09-12,london,178.64,11.37,75.55,72.1,21.33,377.34,5.54,159.88,0,0,0
2022-01-26,moscow,123.13,3.24,65.72,66.76,10.51,414.83,2.02,105.03,0,0,0
2024-06-04,florida,107.43,33.53,78.6,84.82,17.41,410.46,11.8,88.08,0,0,0
2020-12-23,kolkata,131.7,23.29,81.37,85.25,5.27,425.23,7.51,101.31,0,0,0
2022-03-17,gujarat,18.24,34.34,46.0,55.22,13.74,443.69,11.68,14.93,0,1,0
2024-05-17,kolkata,131.12,33.79,80.05,83.67,10.89,414.59,11.23,92.29,0,0,0
2024-01-26,moscow,62.84,2.59,57.34,63.82,21.93,423.36,2.97,49.9,0,0,0
2023-01-17,shanghai,93.38,13.64,72.28,78.68,5.68,458.57,4.66,77.06,0,0,0
2020-12-29,texas,80.65,23.22,65.43,71.71,21.02,405.69,9.07,65.61,0,0,0
2024-07-16,beijing,78.57,17.34,51.18,54.16,15.43,484.88,6.74,56.13,0,0,0
2025-01-18,gujarat,9.65,31.27,41.53,50.7,17.72,437.06,11.15,7.29,0,1,0
2022-05-22,kolkata,113.15,39.69,77.42,82.64,8.47,422.24,12.75,96.1,0,0,0
2021-04-19,california,45.59,20.82,56.54,64.98,9.01,416.82,7.15,33.23,0,0,0
2024-01-30,london,143.78,2.7,75.76,76.72,22.68,383.98,3.08,120.12,0,0,0
2023-02-23,florida,99.98,19.41,73.52,79.4,18.58,404.68,7.68,80.49,0,0,0
2023-07-08,florida,128.56,38.83,70.81,72.44,12.27,414.36,12.87,103.46,0,0,0
2021-08-13,delhi,96.89,35.35,58.98,61.62,6.24,444.44,11.23,68.79,0,0,0
2024-08-19,beijing,66.69,15.12,48.27,52.01,18.74,488.29,6.41,49.95,0,0,0
2023-06-03,dubai,35.18,43.36,40.92,46.75,9.94,460.37,14.0,28.21,0,1,1
2021-02-19,delhi,73.85,32.22,52.64,56.57,18.25,444.89,11.49,52.67,0,0,0
2021-11-24,florida,150.33,23.22,77.16,77.65,18.8,406.51,8.84,110.26,0,0,0
2022-10-24,london,165.87,7.98,80.14,79.45,5.57,394.91,2.95,144.68,0,0,0
2023-08-23,london,185.25,14.85,78.9,75.46,14.18,388.94,5.87,156.13,0,0,0
2021-01-10,dubai,1.33,36.4,34.38,42.8,20.32,447.55,12.95,1.01,0,1,1
2021-10-18,kashmir,213.46,15.75,74.73,66.73,9.44,383.4,5.67,177.55,0,0,0
2025-10-02,chennai,98.76,25.57,72.19,77.89,3.98,431.51,8.07,78.37,0,0,0
2022-05-31,california,73.14,24.84,60.02,65.88,15.25,403.18,8.98,56.09,0,0,0
2023-10-17,texas,103.03,24.64,62.32,65.02,22.45,436.1,9.64,80.19,0,0,0
2020-11-12,kashmir,176.49,11.73,65.27,59.53,11.3,378.57,4.65,139.4,0,0,0
2025-09-09,shanghai,138.35,15.77,76.21,77.97,9.17,466.43,5.65,121.59,0,0,0
2023-04-26,delhi,69.15,33.86,53.37,58.07,17.1,442.71,11.87,55.07,0,0,0
2022-07-10,gujarat,86.01,38.57,56.32,59.65,14.98,436.95,13.07,65.96,0,0,0
2020-12-10,dubai,17.37,32.03,33.22,39.35,14.27,452.49,11.04,13.29,0,1,0
2021-05-05,moscow,82.32,13.33,63.95,69.65,16.58,425.95,5.66,61.85,0,0,0
2021-05-02,florida,121.08,33.57,71.88,74.71,13.86,401.22,11.46,87.41,0,0,0
2022-06-11,texas,73.98,33.0,58.39,63.74,10.02,423.68,10.9,52.61,0,0,0
2023-11-03,shanghai,148.85,18.33,69.63,68.43,19.35,463.63,7.43,124.84,0,0,0
2021-03-09,kashmir,164.27,19.14,70.93,68.12,9.0,377.68,6.64,130.92,0,0,0
2025-06-03,florida,133.76,26.4,76.39,78.77,16.72,420.55,9.59,104.13,0,0,0
2021-04-10,california,69.24,24.43,53.92,58.75,14.58,430.28,8.79,50.97,0,0,0
2025-03-05,karachi,0.0,32.37,57.68,72.1,15.48,441.49,11.26,0.0,0,1,0
2021-06-01,beijing,51.33,23.39,50.08,56.18,15.46,479.48,8.56,38.03,0,0,0
2025-04-09,gujarat,33.17,38.22,45.4,52.61,18.07,433.05,13.27,24.86,0,1,0
2023-10-03,kashmir,179.29,15.42,68.22,62.87,14.61,373.87,6.09,154.14,0,0,0
2023-07-20,moscow,107.26,11.61,67.23,70.63,14.88,421.56,4.97,90.68,0,0,0
2024-05-27,florida,111.45,31.61,70.95,74.75,10.74,406.5,10.56,91.98,0,0,0
2020-12-27,delhi,69.99,25.03,49.38,52.98,10.57,453.63,8.57,49.15,0,0,0
2025-08-04,moscow,99.46,8.94,68.29,72.93,15.12,428.06,4.19,83.42,0,0,0
2024-08-06,delhi,58.55,32.62,55.32,61.83,19.94,441.16,11.78,49.84,0,0,0
2021-12-31,beijing,41.87,8.05,46.38,52.74,22.69,479.39,4.68,31.19,0,0,0
2025-10-12,chennai,112.32,29.7,74.12,78.61,26.07,412.59,11.52,98.33,0,0,0
2022-01-02,california,65.17,14.3,54.41,59.87,8.38,425.3,5.13,52.89,0,0,0
2024-07-18,london,150.23,17.37,76.85,77.28,21.33,384.21,7.35,106.6,0,0,0
2022-09-23,chennai,111.86,28.57,76.3,81.39,8.5,431.33,9.42,80.93,0,0,0
2025-05-24,kashmir,164.63,26.24,71.29,68.54,12.72,370.31,9.14,129.81,1,0,0
2025-07-22,dubai,27.14,43.37,32.43,37.14,7.99,441.43,13.81,22.63,0,1,1
2021-02-18,newyork,80.57,13.35,64.15,70.11,5.08,409.05,4.51,67.79,0,0,0
2020-12-09,mumbai,128.85,20.81,69.54,70.82,21.81,427.92,8.42,100.78,0,0,0
2022-05-10,moscow,83.78,12.64,62.73,67.94,12.43,421.49,5.04,67.68,0,0,0
2021-03-31,gujarat,0.0,32.85,39.59,49.49,10.72,433.11,10.93,0.0,0,1,0
2024-06-29,moscow,78.75,14.21,66.82,73.68,13.7,429.82,5.63,56.81,0,0,0
2024-03-12,florida,101.5,23.42,81.06,88.64,12.37,396.53,8.26,73.21,0,0,0
2020-11-14,kolkata,163.12,25.81,73.96,72.06,21.46,440.45,9.89,131.24,1,0,0
2022-05-28,chennai,97.62,34.27,75.96,82.75,14.89,434.27,11.77,70.37,0,0,0
2023-11-21,chennai,105.34,25.23,73.14,78.26,4.49,437.79,8.02,83.43,0,0,0
2023-02-13,shanghai,78.15,18.86,73.75,82.42,17.61,466.0,7.42,57.91,0,0,0
2022-10-19,moscow,134.05,5.26,66.61,66.51,13.34,426.63,2.91,119.62,0,0,0
2024-06-13,london,176.21,19.91,71.2,66.97,12.81,379.29,7.25,144.25,0,0,0
2024-05-12,kolkata,135.18,31.22,74.59,76.35,17.69,436.96,11.13,117.41,0,0,0
2023-03-26,texas,16.62,25.7,54.63,66.2,14.92,406.14,9.2,14.81,0,0,0
2021-01-07,kolkata,155.2,26.81,79.44,79.89,10.8,441.72,9.12,128.74,1,0,0
2024-11-02,chennai,105.07,25.43,71.77,76.58,13.56,435.67,8.99,79.73,0,0,0
2021-09-26,dubai,78.85,39.67,42.21,42.9,14.95,467.19,13.4,61.73,0,0,1
2024-04-26,delhi,27.68,33.8,48.09,56.65,23.83,436.78,12.52,24.74,0,1,0
2023-06-25,delhi,69.07,39.66,54.45,59.42,11.12,449.96,13.01,61.7,0,0,0
2023-12-06,beijing,70.76,6.17,50.24,53.95,6.69,482.61,2.52,52.18,0,0,0
2024-11-28,florida,127.7,20.88,78.32,81.94,22.3,412.96,8.49,112.3,0,0,0
2021-06-10,beijing,43.08,17.43,46.97,53.33,17.16,474.41,6.94,33.51,0,0,0
2024-07-15,beijing,85.9,17.46,49.3,50.89,16.83,486.79,6.92,65.29,0,0,0
2022-10-02,newyork,153.17,16.37,75.39,75.09,16.73,408.43,6.58,121.93,0,0,0
2023-09-11,florida,156.93,27.55,76.31,75.77,21.38,411.92,10.4,114.18,1,0,0
2021-11-28,newyork,120.07,16.85,67.57,69.46,17.35,401.19,6.79,105.11,0,0,0
2022-08-12,kolkata,132.6,32.99,77.99,80.91,17.75,430.69,11.67,117.33,0,0,0
2024-05-02,gujarat,27.6,38.43,48.92,57.7,15.78,440.56,13.11,19.55,0,1,0
2022-09-14,gujarat,57.84,27.69,46.13,50.44,21.36,441.73,10.44,40.67,0,0,0
2021-06-07,karachi,47.72,34.7,62.85,72.59,17.87,436.12,12.2,35.84,0,1,0
2020-12-18,gujarat,66.7,30.98,52.18,56.89,10.61,441.74,10.35,56.2,0,0,0
2023-12-18,shanghai,93.89,16.54,63.93,68.18,10.6,472.97,6.02,80.79,0,0,0
2021-12-19,karachi,37.2,26.61,61.39,72.09,13.45,428.6,9.33,32.45,0,0,0
2022-04-09,kashmir,151.94,20.98,65.99,63.49,19.53,405.26,8.25,114.5,0,0,0
2021-11-03,gujarat,58.04,29.54,50.74,56.17,7.15,424.96,9.58,42.15,0,0,0
2023-03-11,beijing,52.17,12.41,44.47,49.07,22.6,473.99,5.98,45.96,0,0,0
2024-05-12,delhi,39.59,41.46,51.64,59.6,5.23,447.82,12.96,33.26,0,1,0
2022-10-28,texas,110.27,24.72,61.83,63.5,21.35,409.75,9.55,93.38,0,0,0
2023-12-26,karachi,56.93,25.41,64.8,73.89,9.06,424.64,8.53,40.19,0,0,0
2025-06-07,chennai,110.23,37.45,74.02,78.75,18.9,425.42,13.12,93.78,0,0,0
2022-01-14,chennai,86.5,26.36,70.09,76.8,16.49,425.76,9.56,71.69,0,0,0
2023-11-27,shanghai,90.87,15.71,69.87,75.97,18.0,473.18,6.51,80.85,0,0,0
2025-10-19,kashmir,174.15,13.11,71.99,68.22,21.11,370.2,6.04,126.14,0,0,0
2024-02-08,shanghai,73.61,14.05,68.48,76.4,17.78,474.93,5.99,53.91,0,0,0
2025-05-06,beijing,39.16,14.51,44.25,50.42,19.37,483.46,6.29,27.5,0,0,0
2025-05-10,newyork,109.71,19.76,61.11,62.68,24.13,390.35,8.34,90.45,0,0,0
2024-06-09,california,56.11,28.84,48.06,53.06,10.14,420.12,9.67,41.23,0,0,0
2023-04-24,dubai,0.0,38.14,32.22,40.27,20.78,434.27,13.52,0.0,0,1,1
2024-10-23,kolkata,167.03,29.57,84.26,84.45,12.73,436.76,10.15,119.02,1,0,0
2021-12-16,texas,79.36,25.55,55.75,59.76,18.52,421.67,9.52,60.34,0,0,0
2024-11-19,delhi,86.56,30.56,56.58,59.91,12.32,448.55,10.4,76.37,0,0,0
2023-03-21,kashmir,161.54,17.14,66.5,62.93,14.36,377.81,6.58,114.77,0,0,0
2023-04-03,delhi,44.17,34.07,49.52,56.38,24.65,448.68,12.69,33.31,0,1,0
2021-02-19,newyork,65.04,12.34,67.71,76.51,8.55,408.06,4.56,56.39,0,0,0
2023-11-18,london,157.63,7.57,82.93,83.96,28.16,374.76,5.09,121.16,0,0,0
2023-02-11,shanghai,78.14,15.65,64.36,70.68,16.54,469.19,6.35,60.11,0,0,0
2024-12-24,kashmir,193.42,13.39,74.81,69.33,12.86,376.48,5.3,167.16,0,0,0
2024-06-20,kolkata,121.85,34.77,73.67,76.85,17.14,419.35,12.14,93.19,0,0,0
2021-10-24,chennai,136.42,28.72,78.55,81.14,9.05,431.18,9.52,119.14,0,0,0
2024-10-15,london,182.72,11.42,75.66,71.74,19.09,392.23,5.34,136.03,0,0,0
2024-08-28,newyork,137.91,16.23,65.51,64.65,14.72,404.39,6.34,102.72,0,0,0
2021-03-13,delhi,22.3,34.29,46.79,55.69,19.44,445.94,12.23,17.44,0,1,0
2022-08-26,delhi,110.92,36.65,55.95,56.07,22.04,441.63,13.2,93.98,0,0,0
2025-10-09,chennai,128.53,28.19,77.61,80.95,16.87,418.26,10.14,106.42,0,0,0
2023-07-14,texas,111.05,34.63,64.47,66.71,19.39,410.48,12.33,98.25,0,0,0
2022-08-13,mumbai,97.72,28.24,70.58,76.01,9.32,422.4,9.4,82.93,0,0,0
2021-08-17,moscow,133.82,10.58,72.19,73.52,9.88,425.12,4.16,105.4,0,0,0
2022-03-02,florida,123.31,25.96,78.47,82.68,9.66,418.68,8.75,86.79,0,0,0
2025-08-07,california,110.08,24.11,60.95,62.42,6.96,404.09,7.93,80.12,0,0,0
2024-04-11,texas,38.63,31.45,56.26,65.5,14.03,406.39,10.84,29.15,0,1,0
2025-09-09,dubai,54.77,38.88,40.5,43.78,10.14,457.74,12.68,38.54,0,0,1
2024-04-08,newyork,63.97,13.7,58.96,65.7,25.11,389.5,6.62,57.33,0,0,0
2023-04-24,delhi,53.08,30.62,53.23,59.9,10.47,451.8,10.23,44.94,0,0,0
2025-05-30,california,85.08,27.14,56.08,59.46,17.16,409.45,9.86,73.76,0,0,0
2022-08-15,beijing,91.59,13.31,53.79,55.79,10.27,501.5,5.02,71.75,0,0,0
2025-08-08,texas,98.24,29.87,59.03,61.51,13.93,418.75,10.35,76.15,0,0,0
2020-11-16,newyork,129.14,15.32,72.98,75.09,11.1,400.92,5.71,107.8,0,0,0
2023-04-14,gujarat,0.0,36.84,43.64,54.55,15.23,441.38,12.58,0.0,0,1,0
2022-05-04,florida,129.39,29.87,79.15,82.77,19.21,402.68,10.88,108.83,0,0,0
2024-03-03,california,46.25,27.17,57.14,65.64,18.83,405.63,10.03,34.94,0,0,0
2021-05-02,florida,101.57,35.12,70.09,74.92,27.66,399.88,13.3,73.99,0,0,0
2025-01-14,california,55.72,14.54,48.45,53.6,14.19,412.52,5.78,46.62,0,0,0
2021-08-01,london,170.47,15.64,74.18,71.41,22.46,394.59,6.94,130.05,0,0,0
2024-07-17,shanghai,106.04,24.14,75.37,80.96,22.71,486.44,9.51,77.74,0,0,0
2022-05-24,kolkata,99.74,31.67,73.63,79.57,14.29,442.85,10.93,78.11,0,0,0
2023-12-12,moscow,120.53,3.76,74.43,77.97,12.11,418.95,2.34,90.9,0,0,0
2021-07-21,moscow,99.79,14.07,62.28,65.37,21.08,430.25,6.33,87.48,0,0,0
2022-04-30,mumbai,75.08,31.39,63.57,70.08,12.5,420.86,10.67,65.39,0,0,0
2023-04-14,kolkata,134.69,34.33,74.3,76.04,18.79,427.25,12.18,112.76,0,0,0
2024-05-15,london,157.99,17.45,77.14,76.68,17.7,404.78,7.01,141.28,0,0,0
2024-03-22,gujarat,10.15,37.66,45.06,55.06,23.06,447.29,13.6,8.79,0,1,0
2024-12-02,gujarat,43.75,31.82,52.78,60.51,7.89,422.46,10.34,35.08,0,1,0
2022-06-23,kolkata,140.97,36.51,79.92,82.28,17.85,423.48,12.74,115.79,0,0,0
2025-09-18,karachi,68.66,32.49,63.74,71.1,12.34,422.81,10.98,60.01,0,0,0
2024-05-25,kashmir,176.95,20.8,69.69,64.99,16.24,378.58,7.87,133.63,0,0,0
2025-03-30,california,51.28,21.02,51.59,58.08,17.08,405.87,8.02,42.53,0,0,0
2021-10-16,delhi,99.61,31.99,57.02,58.82,16.56,446.3,11.25,82.47,0,0,0
2021-12-18,karachi,26.88,26.43,58.36,69.59,20.34,440.37,9.96,21.36,0,0,0
2025-05-28,london,120.02,13.2,72.87,76.09,9.51,392.74,4.91,89.17,0,0,0
2023-03-21,california,71.57,22.11,53.95,58.49,12.33,420.06,7.87,55.13,0,0,0
2023-08-18,kashmir,200.15,20.26,71.32,64.14,14.14,382.67,7.49,176.85,0,0,0
2024-03-05,karachi,0.0,29.83,57.25,71.57,23.05,434.29,11.26,0.0,0,0,0
2024-05-15,moscow,80.2,13.88,60.79,65.97,22.69,407.76,6.43,63.86,0,0,0
2023-05-12,mumbai,129.96,36.37,71.47,73.1,13.59,416.08,12.27,100.13,0,0,0
2024-07-09,gujarat,32.36,41.96,48.03,55.99,7.74,447.09,13.36,28.2,0,1,0
2023-07-20,chennai,128.2,33.02,76.93,80.13,21.01,420.06,12.01,104.46,0,0,0
2021-01-14,gujarat,23.8,28.42,47.3,56.15,19.69,438.49,10.5,19.2,0,0,0
2021-04-08,florida,96.65,24.68,71.66,77.49,15.1,390.86,8.91,85.97,0,0,0
2024-11-01,florida,143.01,21.84,82.07,84.71,17.68,394.5,8.32,122.19,0,0,0
2021-07-22,newyork,112.42,15.15,63.36,65.15,14.67,406.26,6.01,98.96,0,0,0
2021-03-01,dubai,0.0,35.55,32.99,41.24,17.4,446.7,12.41,0.0,0,1,1
2024-02-24,california,74.9,19.86,56.43,61.18,11.44,412.82,7.1,58.55,0,0,0
2023-11-08,florida,142.5,19.85,74.84,75.74,11.35,411.74,7.09,124.39,0,0,0
2024-03-08,kolkata,136.38,29.09,83.49,87.31,13.13,419.75,10.04,115.79,0,0,0
2024-01-23,newyork,86.25,11.44,62.51,67.35,1.73,392.02,3.61,72.6,0,0,0
2022-09-11,delhi,115.22,28.75,62.43,63.64,9.09,441.9,9.54,90.75,0,0,0
2023-04-05,mumbai,78.9,31.22,69.27,76.72,12.63,425.21,10.63,63.25,0,0,0
2022-03-01,delhi,64.12,28.65,54.71,60.37,10.18,451.3,9.61,48.07,0,0,0
2023-12-30,california,96.12,13.64,56.71,58.87,11.3,406.62,5.22,77.77,0,0,0
2023-10-30,newyork,118.28,11.54,71.13,74.12,17.47,413.8,5.21,100.02,0,0,0
2022-05-21,florida,142.96,26.19,81.81,84.4,14.37,408.91,9.29,125.01,0,0,0
2021-07-31,karachi,33.43,30.99,59.12,69.72,13.08,425.53,10.6,25.84,0,1,0
2021-02-18,california,50.32,20.35,51.48,58.06,28.62,404.93,8.97,37.46,0,0,0
2025-07-17,gujarat,57.79,40.85,47.03,51.56,15.87,446.6,13.84,42.63,0,0,0
2025-05-13,london,127.05,15.41,74.3,77.0,17.96,387.28,6.42,100.67,0,0,0
2023-01-23,delhi,57.46,26.12,56.0,62.82,19.59,452.65,9.79,49.92,0,0,0
2021-03-11,london,107.85,12.58,64.68,67.37,3.96,376.45,4.17,89.0,0,0,0
2022-08-24,karachi,70.12,33.57,61.95,68.67,17.4,437.6,11.81,56.99,0,0,0
2024-05-07,london,142.24,10.93,76.34,77.64,13.02,395.98,4.58,101.88,0,0,0
2022-03-26,california,76.36,22.77,60.16,65.66,15.7,409.77,8.4,58.52,0,0,0
2020-11-03,texas,83.1,22.14,59.23,63.66,9.83,419.62,7.62,72.3,0,0,0
2022-03-22,mumbai,88.95,28.31,70.67,77.22,23.42,429.3,10.83,68.49,0,0,0
2023-11-21,kolkata,131.17,25.07,85.87,90.94,17.82,423.02,9.3,109.21,0,0,0
2023-09-05,chennai,121.96,33.34,71.92,74.66,18.75,417.91,11.88,87.86,0,0,0
2025-04-04,dubai,0.0,41.6,36.87,46.09,15.44,457.2,14.03,0.0,0,1,1
2023-03-13,dubai,0.0,36.52,39.7,49.62,23.33,447.22,13.29,0.0,0,1,1
2024-12-18,karachi,18.96,26.94,55.39,66.87,13.16,435.97,9.4,13.97,0,0,0
2025-07-27,gujarat,47.33,36.56,48.17,54.3,14.83,432.85,12.45,34.35,0,1,0
2024-01-27,mumbai,119.93,22.9,73.17,76.48,19.41,406.33,8.81,104.26,0,0,0
2021-03-26,chennai,65.23,32.29,70.91,80.48,19.24,421.28,11.61,48.22,0,0,0
2022-06-06,moscow,88.07,15.59,63.95,68.93,13.15,416.46,5.99,67.3,0,0,0
2021-07-17,karachi,34.03,34.9,60.62,71.53,20.57,433.7,12.53,30.06,0,1,0
2022-10-12,london,169.45,7.77,76.98,75.04,13.8,388.82,3.71,138.59,0,0,0
2020-11-25,kashmir,202.79,11.49,70.31,62.54,14.17,383.03,4.86,154.81,0,0,0
2023-06-26,kashmir,176.9,22.68,70.21,65.64,14.38,392.3,8.24,154.61,0,0,0
2024-02-26,chennai,80.31,30.36,69.36,76.67,17.43,421.76,10.85,66.25,0,0,0
2021-11-24,moscow,110.52,2.78,66.54,69.36,20.53,414.46,2.89,98.9,0,0,0
