Date,Region,Country,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Heat_Index,Drought_Index,Flood_Potential,Extreme_Event,Flood_Risk,Drought_Risk,Heatwave_Risk,Month,Year,Season,Temperature_Anomaly,Rainfall_Anomaly,Climate_Risk_Score
2023-08-24,delhi,India,190.1,30.42,55.06,54.88,11.54,473.02,9.85,122.16,33.16,0.0,210.94,0,1,0,0,8,2023,Summer,-2.5064390243902395,88.80936585365852,33.333333333333336
2024-05-06,gujarat,India,37.63,44.68,42.78,54.66,14.63,458.38,13.51,34.12,47.42,35.04,87.0,0,0,0,1,5,2024,Spring,9.190312500000005,-24.52580357142857,33.333333333333336
2018-05-15,kashmir,India,140.56,26.41,49.92,60.17,11.75,391.67,7.8,90.31,29.42,0.0,153.39,0,0,0,0,5,2018,Spring,7.427384615384614,-111.96379487179487,0.0
2019-06-28,karachi,Pakistan,36.78,37.1,52.55,70.85,13.75,446.61,12.53,26.01,40.64,27.8,70.97,0,0,0,0,6,2019,Summer,6.136199095022622,-1.7504977375565645,0.0
2016-10-09,kashmir,India,234.12,17.97,72.13,73.57,3.3,371.91,3.67,172.19,21.64,0.0,234.12,0,1,0,0,10,2016,Autumn,-1.012615384615387,-18.403794871794872,33.333333333333336
2024-10-04,stpetersburg,Russia,47.44,4.57,59.47,69.77,8.03,441.37,2.92,38.74,8.05,17.68,47.44,0,0,0,0,10,2024,Autumn,-1.799205607476634,-46.48934579439252,0.0
2018-11-10,abudhabi,UAE,17.68,31.05,42.82,50.6,11.37,442.77,9.44,11.54,33.58,57.02,39.79,0,0,0,0,11,2018,Autumn,-6.571386138613864,2.1883663366336634,0.0
2023-10-12,abudhabi,UAE,15.17,31.98,45.56,56.03,13.17,461.93,9.24,14.1,34.78,56.82,39.12,0,0,0,0,10,2023,Autumn,-5.641386138613864,-0.32163366336633636,0.0
2020-02-17,edinburgh,UK,181.06,6.29,71.82,82.04,17.25,385.4,3.21,123.02,10.39,0.0,181.06,0,1,0,0,2,2020,Winter,-3.2095370370370366,23.594629629629623,33.333333333333336
2023-06-22,stpetersburg,Russia,124.26,8.31,69.49,76.3,11.51,442.93,3.9,76.11,12.13,0.0,124.26,0,0,0,0,6,2023,Summer,1.9407943925233662,30.330654205607487,0.0
2020-06-22,texas,USA,71.51,33.55,51.35,68.4,10.26,439.08,10.21,62.04,36.97,0.0,98.61,0,0,0,0,6,2020,Summer,4.87912442396313,-5.103686635944683,0.0
2023-02-06,kashmir,India,148.71,11.28,61.07,65.17,11.15,393.16,4.38,139.18,14.54,0.0,148.71,0,0,0,0,2,2023,Winter,-7.702615384615386,-103.81379487179487,0.0
2020-11-18,abudhabi,UAE,24.88,28.66,44.83,50.29,14.03,460.19,9.81,16.05,31.18,49.97,42.21,0,0,0,0,11,2020,Autumn,-8.961386138613864,9.388366336633663,0.0
2016-04-21,texas,USA,100.13,35.5,39.29,58.59,14.32,400.12,11.17,68.51,38.43,0.0,131.14,0,0,0,0,4,2016,Spring,6.829124423963133,23.516313364055307,0.0
2023-12-09,karachi,Pakistan,44.05,19.3,61.94,68.25,14.75,460.49,7.41,29.22,22.71,21.82,44.05,0,0,0,0,12,2023,Winter,-11.663800904977379,5.519502262443432,0.0
2024-01-02,moscow,Russia,77.13,5.9,55.82,66.74,16.95,437.21,4.04,66.06,9.24,0.0,77.13,0,0,0,0,1,2024,Winter,-2.1067487684729063,-11.04812807881774,0.0
2018-04-21,mumbai,India,102.49,30.29,58.24,80.01,11.07,429.55,10.56,88.1,34.29,0.0,123.07,0,0,0,0,4,2018,Spring,0.3014009661835786,-80.47946859903378,0.0
2017-02-13,gujarat,India,36.83,31.29,46.15,54.01,15.04,432.06,10.66,30.03,34.0,36.16,59.42,0,0,0,0,2,2017,Winter,-4.199687499999996,-25.325803571428573,0.0
2022-12-23,edinburgh,UK,163.82,6.63,72.65,79.15,15.19,399.86,5.06,146.57,10.59,0.0,163.82,0,0,0,0,12,2022,Winter,-2.8695370370370368,6.354629629629613,0.0
2022-09-26,karachi,Pakistan,44.36,32.16,49.98,65.29,10.17,464.61,9.21,12.3,35.42,52.57,39.1,1,1,1,0,9,2022,Autumn,1.1961990950226173,5.829502262443434,66.66666666666667
2020-02-08,newyork,USA,110.25,9.13,52.91,62.78,16.3,395.89,4.19,74.85,12.27,0.0,110.25,0,0,0,0,2,2020,Winter,-6.66487922705314,-9.04487922705313,0.0
2018-02-10,novosibirsk,Russia,126.84,-1.77,54.79,63.31,16.36,414.44,0.59,82.72,1.4,0.0,126.84,0,0,0,0,2,2018,Winter,-4.108592233009709,58.56718446601941,0.0
2024-05-01,shanghai,China,198.63,24.44,60.84,70.48,15.13,489.47,7.8,174.89,27.96,0.0,207.5,0,1,0,0,5,2024,Spring,5.965348837209305,79.16832558139535,33.333333333333336
2020-10-14,moscow,Russia,55.76,4.59,49.6,64.59,15.4,419.22,4.33,52.0,7.82,11.95,55.76,0,0,0,0,10,2020,Autumn,-3.4167487684729068,-32.41812807881774,0.0
2021-06-11,lahore,Pakistan,109.52,38.65,57.22,73.4,6.8,462.35,9.28,82.39,42.32,0.0,146.82,0,0,0,0,6,2021,Summer,9.653105263157894,52.48947368421052,0.0
2021-05-13,gujarat,India,45.22,33.51,39.99,53.11,15.6,426.29,11.5,29.65,36.16,28.23,72.24,0,0,0,0,5,2021,Spring,-1.9796874999999972,-16.935803571428572,0.0
2021-03-12,lahore,Pakistan,72.47,26.41,54.07,69.43,12.98,448.07,9.71,50.28,29.88,0.0,85.29,0,0,0,0,3,2021,Spring,-2.5868947368421047,15.439473684210526,0.0
2021-02-08,gujarat,India,34.85,29.69,43.5,52.56,16.28,435.52,9.14,21.97,32.32,38.87,54.24,0,0,0,0,2,2021,Winter,-5.799687499999994,-27.30580357142857,0.0
2016-11-06,novosibirsk,Russia,45.59,-3.63,47.65,57.19,6.98,407.21,0.43,34.76,-0.77,25.82,45.59,0,0,0,0,11,2016,Autumn,-5.9685922330097085,-22.682815533980587,0.0
2018-12-28,shanghai,China,69.37,6.31,60.96,70.95,7.94,479.51,2.83,62.51,9.86,0.0,69.37,0,0,0,0,12,2018,Winter,-12.164651162790697,-50.09167441860464,0.0
2019-01-19,florida,USA,154.0,20.6,61.7,79.59,11.77,406.71,6.47,114.59,24.58,0.0,155.19,0,0,0,0,1,2019,Winter,-5.556666666666665,29.018500000000003,0.0
2024-03-16,moscow,Russia,122.44,14.38,63.12,66.36,9.42,440.67,4.21,80.52,17.7,0.0,122.44,0,0,0,0,3,2024,Spring,6.373251231527094,34.26187192118226,0.0
2023-05-25,london,UK,220.72,15.66,70.48,73.2,11.87,415.11,5.63,202.67,19.32,0.0,220.72,0,1,0,0,5,2023,Spring,3.025870646766169,73.09218905472636,33.333333333333336
2019-08-03,lahore,Pakistan,59.79,32.03,53.39,61.24,12.45,445.74,8.44,41.88,35.09,9.59,83.85,0,0,0,0,8,2019,Summer,3.0331052631578963,2.7594736842105263,0.0
2024-06-27,gujarat,India,98.82,47.39,42.99,58.83,12.47,460.58,14.7,70.25,50.33,0.0,153.61,0,0,0,1,6,2024,Summer,11.900312500000005,36.66419642857142,33.333333333333336
2025-01-15,kolkata,India,102.66,25.77,64.92,77.98,20.25,445.45,8.41,64.6,29.67,0.0,114.21,0,0,0,0,1,2025,Winter,-4.456788990825686,-95.25862385321099,0.0
2020-07-12,shanghai,China,133.12,27.46,69.82,76.33,17.73,482.05,8.33,80.46,31.27,0.0,148.04,0,0,0,0,7,2020,Summer,8.985348837209305,13.65832558139536,0.0
2019-09-03,mumbai,India,370.79,30.38,81.54,76.63,13.35,431.94,9.3,328.77,34.21,0.0,391.54,0,1,0,0,9,2019,Autumn,0.39140096618357845,187.82053140096625,33.333333333333336
2015-11-03,karachi,Pakistan,0.0,23.54,47.97,69.17,3.04,448.06,5.84,0.0,27.0,65.41,7.09,0,0,0,0,11,2015,Autumn,-7.42380090497738,-38.530497737556566,0.0
2022-06-01,novosibirsk,Russia,95.43,13.24,47.24,63.17,18.46,423.58,5.76,79.01,16.4,0.0,95.43,0,0,0,0,6,2022,Summer,10.901407766990292,27.157184466019416,0.0
2019-06-18,moscow,Russia,145.14,16.08,62.61,70.19,8.84,431.36,6.54,90.62,19.59,0.0,145.14,0,0,0,0,6,2019,Summer,8.073251231527092,56.96187192118225,0.0
2021-03-16,florida,USA,187.2,22.55,62.58,77.63,12.51,428.71,9.45,132.32,26.43,0.0,192.29,0,1,0,0,3,2021,Spring,-3.6066666666666656,62.21849999999999,33.333333333333336
2022-02-26,kolkata,India,71.68,30.7,58.21,83.62,15.34,454.17,10.25,57.07,34.88,0.0,93.09,0,0,0,0,2,2022,Winter,0.4732110091743138,-126.23862385321098,0.0
2018-09-06,novosibirsk,Russia,71.57,6.09,55.04,64.4,9.86,395.77,2.91,61.48,9.31,0.0,71.57,0,0,0,0,9,2018,Autumn,3.751407766990291,3.2971844660194023,0.0
2024-01-02,stpetersburg,Russia,87.99,-2.2,64.67,75.98,9.89,440.67,1.59,56.26,1.6,0.0,87.99,0,0,0,0,1,2024,Winter,-8.569205607476635,-5.939345794392523,0.0
2017-08-24,gujarat,India,100.63,37.56,43.97,57.64,9.38,452.45,10.95,91.27,40.45,0.0,135.76,0,0,0,0,8,2017,Summer,2.070312500000007,38.474196428571425,0.0
2021-05-17,london,UK,218.88,18.94,65.62,75.35,12.95,416.62,7.65,198.67,22.7,0.0,218.88,0,1,0,0,5,2021,Spring,6.30587064676617,71.25218905472636,33.333333333333336
2024-11-16,guangzhou,China,49.91,19.64,55.82,76.56,15.54,497.24,7.47,37.69,23.47,11.81,49.91,0,0,0,0,11,2024,Autumn,-5.4161304347826125,-119.15621739130441,0.0
2021-07-04,karachi,Pakistan,57.82,43.3,52.66,70.38,8.63,433.98,14.29,53.93,46.82,6.99,104.41,0,0,0,1,7,2021,Summer,12.336199095022618,19.289502262443435,33.333333333333336
2022-01-09,stpetersburg,Russia,124.02,-1.35,61.87,75.54,10.24,431.44,0.0,76.39,2.43,0.0,124.02,0,0,0,0,1,2022,Winter,-7.719205607476635,30.09065420560748,0.0
2016-03-05,newyork,USA,89.31,8.81,47.74,67.19,1.47,425.28,3.39,80.28,12.17,0.0,89.31,0,0,0,0,3,2016,Spring,-6.98487922705314,-29.984879227053128,0.0
2024-04-18,texas,USA,101.97,39.82,49.17,68.88,10.03,413.66,10.12,62.77,43.26,0.0,141.61,0,0,0,0,4,2024,Spring,11.149124423963134,25.35631336405531,0.0
2021-07-05,novosibirsk,Russia,73.91,12.89,52.87,70.19,12.28,425.86,4.77,56.0,16.4,0.0,73.91,0,0,0,0,7,2021,Summer,10.551407766990291,5.637184466019406,0.0
2025-10-24,guangzhou,China,112.67,20.86,66.38,76.45,15.37,488.44,6.36,79.3,24.69,0.0,114.39,0,0,0,0,10,2025,Autumn,-4.196130434782614,-56.396217391304404,0.0
2024-05-23,chennai,India,102.77,41.47,68.63,82.09,16.34,435.45,13.01,81.43,45.57,0.0,145.7,0,0,0,1,5,2024,Spring,9.187128712871285,-40.22767326732672,33.333333333333336
2016-05-15,shanghai,China,193.35,22.22,59.8,70.94,15.24,490.32,8.14,156.52,25.76,0.0,197.78,0,1,0,0,5,2016,Spring,3.7453488372093027,73.88832558139535,33.333333333333336
2017-01-30,karachi,Pakistan,13.5,25.49,53.61,71.05,15.67,456.87,6.27,8.5,29.04,50.97,24.48,0,0,0,0,1,2017,Winter,-5.473800904977381,-25.030497737556566,0.0
2022-06-06,chennai,India,106.44,44.13,64.58,81.09,11.33,455.86,12.08,95.6,48.19,0.0,154.71,0,0,0,1,6,2022,Summer,11.847128712871289,-36.55767326732672,33.333333333333336
2024-10-15,guangzhou,China,87.77,24.73,53.44,72.95,3.38,487.15,8.18,55.7,28.38,0.0,97.23,0,0,0,0,10,2024,Autumn,-0.3261304347826126,-81.29621739130441,0.0
2021-05-03,moscow,Russia,146.52,15.37,52.57,58.04,10.38,422.33,5.53,126.98,18.27,0.0,146.52,0,0,0,0,5,2021,Spring,7.363251231527093,58.341871921182275,0.0
2016-11-07,karachi,Pakistan,45.59,28.01,42.26,67.19,8.78,435.41,9.28,33.17,31.37,20.82,61.61,0,0,0,0,11,2016,Autumn,-2.9538009049773777,7.059502262443438,0.0
2016-01-28,shanghai,China,150.85,16.7,57.22,72.69,12.02,472.04,5.5,141.41,20.34,0.0,150.85,0,0,0,0,1,2016,Winter,-1.774651162790697,31.38832558139535,0.0
2020-03-27,london,UK,227.07,13.02,64.84,66.96,7.29,393.5,4.39,165.68,16.36,0.0,227.07,0,1,0,0,3,2020,Spring,0.38587064676616833,79.44218905472636,33.333333333333336
2017-03-02,kolkata,India,100.55,27.48,64.47,79.93,7.7,426.38,8.35,61.42,31.47,0.0,115.5,0,0,0,0,3,2017,Spring,-2.746788990825685,-97.36862385321099,0.0
2025-08-18,moscow,Russia,84.59,13.19,54.61,63.66,10.04,446.23,5.87,71.75,16.37,0.0,84.59,0,0,0,0,8,2025,Summer,5.183251231527093,-3.588128078817732,0.0
2017-08-18,islamabad,Pakistan,50.1,28.04,54.92,63.73,13.17,431.71,7.8,47.59,31.23,18.04,66.18,0,0,0,0,8,2017,Summer,2.645022624434386,-36.22221719457013,0.0
2019-10-30,delhi,India,61.4,29.16,49.08,55.49,9.46,470.61,10.43,40.02,31.93,10.85,79.71,0,0,0,0,10,2019,Autumn,-3.766439024390241,-39.890634146341476,0.0
2019-10-05,chennai,India,151.27,28.43,61.68,85.81,9.29,429.05,8.58,126.81,32.72,0.0,168.13,0,1,0,0,10,2019,Autumn,-3.852871287128714,8.272326732673292,33.333333333333336
2021-06-02,shanghai,China,140.67,25.83,64.98,74.93,16.18,488.91,7.44,94.41,29.58,0.0,152.34,0,0,0,0,6,2021,Summer,7.355348837209302,21.208325581395343,0.0
2020-06-26,manchester,UK,174.85,15.92,82.09,95.69,11.78,408.06,6.03,155.55,20.7,0.0,174.85,0,0,0,0,6,2020,Summer,5.2849056603773565,2.238867924528307,0.0
2023-05-06,gujarat,India,35.49,44.99,52.53,54.32,12.77,470.04,15.12,30.27,47.71,37.35,85.47,0,0,0,1,5,2023,Spring,9.500312500000007,-26.66580357142857,33.333333333333336
2019-05-02,newyork,USA,145.56,27.97,60.13,44.17,15.81,403.73,7.88,102.35,23.12,0.0,145.56,3,0,0,1,5,2019,Spring,12.175120772946858,26.265120772946872,33.333333333333336
2017-09-18,mumbai,India,334.39,30.17,84.61,78.49,13.8,436.82,8.85,257.7,34.09,0.0,354.73,0,1,0,0,9,2017,Autumn,0.18140096618358115,151.4205314009662,33.333333333333336
2024-09-06,gujarat,India,176.17,38.24,58.7,58.92,13.56,479.75,12.39,112.67,41.19,0.0,212.66,0,1,0,0,9,2024,Autumn,2.750312500000007,114.01419642857141,33.333333333333336
2016-06-04,edinburgh,UK,210.85,12.0,72.92,74.15,11.22,373.1,4.42,143.19,15.71,0.0,210.85,0,1,0,0,6,2016,Summer,2.5004629629629633,53.384629629629615,33.333333333333336
2018-01-26,islamabad,Pakistan,49.02,12.88,51.81,66.02,12.03,423.95,6.03,37.12,16.18,17.97,49.02,0,0,0,0,1,2018,Winter,-12.514977375565612,-37.302217194570126,0.0
2021-06-18,texas,USA,90.7,37.22,57.96,69.04,14.02,420.26,12.47,58.95,40.67,0.0,125.14,0,0,0,0,6,2021,Summer,8.549124423963132,14.086313364055314,0.0
2022-12-24,abudhabi,UAE,0.0,38.0,30.16,49.86,9.5,465.85,10.94,0.0,40.49,75.07,36.0,0,0,1,0,12,2022,Winter,0.3786138613861354,-15.491633663366336,33.333333333333336
2022-10-09,stpetersburg,Russia,33.45,6.54,46.14,71.71,8.72,429.46,2.47,29.3,10.13,30.7,33.45,0,0,0,0,10,2022,Autumn,0.1707943925233657,-60.479345794392515,0.0
2022-10-14,guangzhou,China,244.14,24.05,75.07,83.78,18.28,476.84,7.43,68.88,28.24,0.0,89.48,1,1,0,0,10,2022,Autumn,-1.0061304347826123,75.07378260869558,33.333333333333336
2025-03-04,islamabad,Pakistan,109.23,24.27,48.06,54.72,10.86,460.58,7.26,79.3,27.0,0.0,117.77,0,0,0,0,3,2025,Spring,-1.1249773755656136,22.907782805429875,0.0
2022-01-15,florida,USA,84.57,19.92,54.95,78.95,16.94,408.45,7.2,75.91,23.87,0.0,84.57,0,0,0,0,1,2022,Winter,-6.236666666666665,-40.411500000000004,0.0
2016-12-13,florida,USA,81.45,21.26,57.09,83.35,15.27,396.78,7.98,69.92,25.42,0.0,83.96,0,0,0,0,12,2016,Winter,-4.896666666666665,-43.531499999999994,0.0
2023-03-30,shanghai,China,194.82,17.33,64.68,71.19,8.49,491.92,4.19,120.86,20.89,0.0,194.82,0,1,0,0,3,2023,Spring,-1.144651162790698,75.35832558139535,33.333333333333336
2018-08-30,newyork,USA,72.99,20.29,41.23,68.86,11.24,397.56,9.17,44.05,23.73,0.0,73.57,0,0,0,0,8,2018,Summer,4.4951207729468585,-46.304879227053135,0.0
2021-12-23,gujarat,India,79.83,29.97,42.03,56.08,12.48,465.54,10.91,75.17,32.77,0.0,99.76,0,0,0,0,12,2021,Winter,-5.519687499999996,17.674196428571427,0.0
2021-02-22,islamabad,Pakistan,113.23,24.03,50.33,58.23,18.2,434.26,7.5,67.99,26.94,0.0,121.29,0,0,0,0,2,2021,Winter,-1.364977375565612,26.907782805429875,0.0
2023-02-25,gujarat,India,44.92,28.19,39.78,58.38,10.42,437.27,8.43,30.54,31.1,25.89,61.29,0,0,0,0,2,2023,Winter,-7.299687499999994,-17.23580357142857,0.0
2022-10-18,guangzhou,China,75.62,21.45,63.52,80.76,5.63,477.75,7.5,60.23,25.49,0.0,78.52,0,0,0,0,10,2022,Autumn,-3.6061304347826137,-93.4462173913044,0.0
2021-06-13,dubai,UAE,35.93,50.58,34.74,52.24,12.09,453.63,14.84,32.95,53.2,37.95,97.09,0,0,0,1,6,2021,Summer,11.197110091743113,17.240871559633028,33.333333333333336
2024-06-21,beijing,China,60.89,26.63,46.47,51.47,16.46,503.12,9.12,41.44,29.2,13.38,74.14,0,0,0,0,6,2024,Summer,12.385202020202017,2.680707070707072,0.0
2017-08-14,mumbai,India,372.49,35.72,78.81,71.07,12.43,429.56,11.21,344.56,39.27,0.0,403.93,0,1,0,0,8,2017,Summer,5.731400966183578,189.52053140096623,33.333333333333336
2018-04-03,london,UK,190.02,13.56,76.28,80.44,11.82,399.32,4.33,180.19,17.59,0.0,190.02,0,1,0,0,4,2018,Spring,0.9258706467661693,42.39218905472637,33.333333333333336
2021-06-02,shanghai,China,169.84,27.42,62.98,70.91,12.12,459.09,9.3,114.93,30.96,0.0,184.68,0,1,0,0,6,2021,Summer,8.945348837209306,50.37832558139536,33.333333333333336
2017-05-09,abudhabi,UAE,6.49,41.66,44.2,52.68,8.02,457.59,12.14,6.1,44.29,67.17,49.81,0,0,1,0,5,2017,Spring,4.038613861386132,-9.001633663366336,33.333333333333336
2025-10-17,newyork,USA,41.95,11.99,48.3,75.24,14.25,422.59,5.55,34.03,15.75,20.43,41.95,0,0,0,0,10,2025,Autumn,-3.8048792270531404,-77.34487922705313,0.0
2021-05-02,gujarat,India,0.0,43.58,43.72,52.55,12.26,459.69,11.89,0.0,46.2,73.72,47.15,0,0,1,1,5,2021,Spring,8.090312500000003,-62.15580357142857,66.66666666666667
2025-10-15,guangzhou,China,155.43,19.15,61.78,72.68,11.66,507.57,5.86,108.25,22.78,0.0,155.43,0,0,0,0,10,2025,Autumn,-5.9061304347826145,-13.636217391304399,0.0
2025-07-01,guangzhou,China,168.03,36.6,75.82,85.63,14.63,482.26,11.79,114.04,40.88,0.0,201.22,0,1,0,0,7,2025,Summer,11.543869565217388,-1.0362173913044046,33.333333333333336
2017-12-14,beijing,China,49.28,3.64,56.45,68.17,15.12,476.95,2.89,45.89,7.05,16.64,49.28,0,0,0,0,12,2017,Winter,-10.604797979797981,-8.929292929292927,0.0
2024-07-20,islamabad,Pakistan,122.86,32.42,40.49,52.74,13.45,447.38,11.01,82.62,35.06,0.0,147.71,0,0,0,0,7,2024,Summer,7.0250226244343885,36.53778280542987,0.0
2020-07-29,gujarat,India,123.29,40.44,49.0,58.55,10.09,465.16,12.58,103.91,43.36,0.0,164.17,0,0,0,0,7,2020,Summer,4.950312500000003,61.134196428571435,0.0
2017-05-24,newyork,USA,167.23,17.0,62.35,67.48,10.05,404.18,5.08,157.29,20.37,0.0,167.23,0,0,0,0,5,2017,Spring,1.2051207729468594,47.93512077294686,0.0
2017-03-04,kashmir,India,105.55,15.99,55.42,61.25,10.99,397.17,6.78,74.52,19.06,0.0,105.55,0,0,0,0,3,2017,Spring,-2.9926153846153856,-146.9737948717949,0.0
2021-11-20,edinburgh,UK,77.29,0.78,57.23,71.12,18.28,390.36,2.58,57.58,4.33,0.0,77.29,0,0,0,0,11,2021,Autumn,-8.719537037037037,-80.17537037037037,0.0
2018-02-09,delhi,India,11.54,24.1,54.89,60.67,13.9,454.25,7.96,9.48,27.14,58.13,19.74,0,0,0,0,2,2018,Winter,-8.82643902439024,-89.75063414634147,0.0
2017-02-15,chennai,India,86.39,28.92,55.92,71.97,12.88,428.19,8.96,53.4,32.52,0.0,104.23,0,0,0,0,2,2017,Winter,-3.362871287128712,-56.60767326732672,0.0
2025-02-05,kashmir,India,111.25,13.3,53.74,67.27,9.16,408.12,6.58,88.14,16.66,0.0,111.25,0,0,0,0,2,2025,Winter,-5.682615384615385,-141.27379487179488,0.0
2017-02-17,manchester,UK,212.9,8.1,64.41,78.53,10.57,389.28,4.5,168.46,12.03,0.0,212.9,0,1,0,0,2,2017,Winter,-2.5350943396226437,40.28886792452832,33.333333333333336
2019-09-06,karachi,Pakistan,21.1,33.97,42.35,60.26,14.32,449.21,11.65,17.27,36.98,48.77,49.03,0,0,1,0,9,2019,Autumn,3.0061990950226196,-17.430497737556564,33.333333333333336
2023-05-26,moscow,Russia,131.03,13.71,54.25,72.13,14.73,438.17,5.24,79.53,17.32,0.0,131.03,0,0,0,0,5,2023,Spring,5.703251231527094,42.851871921182266,0.0
2016-08-18,chennai,India,295.58,33.96,76.84,77.31,6.27,437.59,10.03,214.16,37.83,0.0,323.5,0,1,0,0,8,2016,Summer,1.677128712871287,152.58232673267327,33.333333333333336
2025-10-06,florida,USA,75.05,23.23,57.45,77.48,13.36,417.5,8.48,60.82,27.1,0.0,81.5,0,0,0,0,10,2025,Autumn,-2.926666666666666,-49.9315,0.0
2019-04-14,novosibirsk,Russia,102.92,7.6,52.99,63.66,6.65,423.88,3.14,82.73,10.78,0.0,102.92,0,0,0,0,4,2019,Spring,5.261407766990291,34.64718446601941,0.0
2016-11-05,dubai,UAE,0.0,32.78,41.48,53.53,20.44,453.69,10.45,0.0,35.46,73.24,25.57,0,0,1,0,11,2016,Autumn,-6.602889908256884,-18.68912844036697,33.333333333333336
2019-07-31,manchester,UK,168.4,17.82,76.29,76.38,12.46,390.99,5.45,138.86,21.64,0.0,168.4,0,0,0,0,7,2019,Summer,7.184905660377357,-4.2111320754716814,0.0
2021-01-16,kashmir,India,182.71,6.5,54.88,69.28,12.68,412.64,3.39,148.78,9.96,0.0,182.71,0,1,0,0,1,2021,Winter,-12.482615384615386,-69.81379487179487,33.333333333333336
2024-04-13,karachi,Pakistan,22.84,31.09,53.33,77.15,14.48,458.92,9.78,18.04,34.95,38.58,45.03,0,0,0,0,4,2024,Spring,0.1261990950226206,-15.690497737556566,0.0
2016-04-03,newyork,USA,188.24,19.28,61.02,65.84,20.42,409.48,7.05,171.59,22.58,0.0,188.24,0,1,0,0,4,2016,Spring,3.4851207729468605,68.94512077294688,33.333333333333336
2016-08-30,manchester,UK,128.47,16.25,63.37,86.73,16.88,390.14,7.63,86.26,20.59,0.0,128.47,0,0,0,0,8,2016,Summer,5.614905660377357,-44.14113207547169,0.0
2025-05-27,islamabad,Pakistan,118.55,33.09,43.59,58.77,10.51,456.98,11.45,86.57,36.03,0.0,144.73,0,0,0,0,5,2025,Spring,7.69502262443439,32.22778280542987,0.0
2021-07-04,abudhabi,UAE,12.05,50.28,24.07,37.96,13.32,469.17,12.08,8.3,52.18,68.96,72.61,0,0,1,1,7,2021,Summer,12.658613861386137,-3.4416336633663356,66.66666666666667
2023-12-04,texas,USA,73.23,19.91,57.72,67.99,10.44,429.14,7.54,60.29,23.31,0.0,73.23,0,0,0,0,12,2023,Winter,-8.760875576036867,-3.3836866359446844,0.0
2019-01-22,texas,USA,46.78,20.96,56.62,65.57,18.0,421.04,7.94,37.87,24.24,20.44,48.71,0,0,0,0,1,2019,Winter,-7.710875576036866,-29.833686635944687,0.0
2025-02-11,moscow,Russia,50.63,1.73,56.33,74.89,11.39,434.93,3.63,47.08,5.47,11.93,50.63,0,0,0,0,2,2025,Winter,-6.276748768472906,-37.54812807881773,0.0
2018-07-05,kolkata,India,298.45,38.3,88.21,86.34,5.51,436.46,10.75,256.63,42.62,0.0,335.04,0,1,0,0,7,2018,Summer,8.073211009174312,100.531376146789,33.333333333333336
2019-10-16,novosibirsk,Russia,47.51,-2.6,44.33,67.81,17.8,426.06,1.12,33.8,0.79,18.59,47.51,0,0,0,0,10,2019,Autumn,-4.938592233009709,-20.762815533980593,0.0
2017-06-10,kashmir,India,238.27,23.77,68.71,70.17,10.7,399.48,8.35,181.48,27.28,0.0,245.82,0,1,0,0,6,2017,Summer,4.787384615384614,-14.253794871794867,33.333333333333336
2018-12-16,moscow,Russia,40.0,1.74,52.06,72.78,10.82,418.31,3.03,31.21,5.38,23.61,40.0,0,0,0,0,12,2018,Winter,-6.266748768472906,-48.178128078817736,0.0
2016-04-09,mumbai,India,87.08,34.06,59.51,77.12,12.42,414.7,8.85,70.77,37.91,0.0,115.19,0,0,0,0,4,2016,Spring,4.071400966183582,-95.88946859903378,0.0
2015-11-16,stpetersburg,Russia,38.05,-4.82,51.19,80.11,4.48,435.88,1.34,32.18,-0.81,21.9,38.05,0,0,0,0,11,2015,Autumn,-11.189205607476634,-55.87934579439252,0.0
2022-01-16,abudhabi,UAE,30.87,31.73,47.72,48.79,13.01,467.99,8.97,19.79,34.17,44.73,54.34,0,0,0,0,1,2022,Winter,-5.891386138613864,15.378366336633665,0.0
2016-08-19,novosibirsk,Russia,59.12,3.06,55.54,68.75,17.34,423.59,3.78,43.92,6.5,6.51,59.12,0,0,0,0,8,2016,Summer,0.7214077669902914,-9.152815533980593,0.0
2019-01-26,beijing,China,70.64,10.58,50.77,56.79,11.1,499.15,5.94,64.0,13.42,0.96,70.64,0,0,0,0,1,2019,Winter,-3.6647979797979815,12.430707070707072,0.0
2017-08-13,shanghai,China,199.64,23.81,60.41,81.66,1.88,475.44,6.2,55.02,27.89,0.0,74.17,1,1,0,0,8,2017,Summer,5.3353488372093025,80.17832558139534,33.333333333333336
2018-09-30,delhi,India,149.3,30.27,55.96,59.56,13.44,464.14,9.62,113.12,33.24,0.0,169.83,0,0,0,0,9,2018,Autumn,-2.6564390243902416,48.00936585365854,0.0
2019-04-17,moscow,Russia,122.23,11.78,67.04,70.76,15.24,427.17,3.78,75.27,15.32,0.0,122.23,0,0,0,0,4,2019,Spring,3.7732512315270927,34.05187192118227,0.0
2023-05-11,beijing,China,85.4,16.76,60.28,65.55,17.59,502.69,7.24,73.71,20.04,0.0,85.4,0,0,0,0,5,2023,Spring,2.51520202020202,27.190707070707077,0.0
2016-06-07,lahore,Pakistan,107.42,39.15,52.33,61.4,11.53,447.79,11.87,92.98,42.22,0.0,145.71,0,0,0,0,6,2016,Summer,10.153105263157894,50.38947368421053,0.0
