Region,Temperature_C,Rainfall_mm,Humidity_%,CO2_ppm,Flood_Risk,Drought_Risk,Heatwave_Risk,Date
manchester,4.3,346.09000000000003,78.20333333333333,389.02666666666664,0,0,0,2016-12
manchester,8.1,212.9,78.53,389.28,1,0,0,2017-02
manchester,9.966666666666667,655.44,78.14,399.4766666666667,1,0,0,2017-03
manchester,18.415,512.08,81.20500000000001,391.755,1,0,0,2017-05
manchester,17.896666666666665,648.46,79.17333333333333,396.6466666666667,1,0,0,2017-06
manchester,19.25,393.66999999999996,72.405,382.51,1,0,0,2017-07
manchester,18.565,307.32000000000005,83.61,386.48,0,0,0,2017-08
manchester,9.1125,460.47,84.83,383.4025,0,0,0,2017-09
manchester,2.75,73.66,75.13,411.44,0,0,0,2017-11
manchester,4.199999999999999,431.35,78.315,388.02,1,0,0,2018-02
manchester,9.89,253.81,82.71,404.12,1,0,0,2018-03
manchester,11.995000000000001,948.6899999999999,77.4975,395.9875,1,0,0,2018-04
manchester,16.733333333333334,719.19,76.31666666666666,393.6266666666666,1,0,0,2018-05
manchester,22.05,505.61,74.36,392.515,1,0,0,2018-06
manchester,17.27,402.99,82.83000000000001,407.41999999999996,1,0,0,2018-07
manchester,10.94,147.4,79.04,383.68,0,0,0,2018-08
manchester,4.75,76.83,76.3,388.64,0,0,0,2018-10
manchester,3.7800000000000002,159.65,80.285,400.78499999999997,0,0,0,2018-11
manchester,3.676666666666667,310.07,81.96333333333332,388.6133333333333,0,0,0,2018-12
manchester,3.1975000000000002,563.56,79.38,391.455,0,0,0,2019-01
manchester,7.385,407.57,79.14,394.03499999999997,1,0,0,2019-02
manchester,10.896666666666667,1470.84,82.59833333333334,395.2033333333334,1,0,0,2019-03
manchester,15.92,531.95,78.67,396.53,1,0,0,2019-04
manchester,18.3,224.69,77.6,381.98,1,0,0,2019-06
manchester,18.064999999999998,386.58000000000004,78.395,390.66499999999996,1,0,0,2019-07
manchester,14.64,301.06,78.3,394.83500000000004,0,0,0,2019-08
manchester,3.97,83.74,74.95,389.85,0,0,0,2019-11
manchester,4.046666666666667,310.08,78.7,396.76,0,0,0,2019-12
manchester,6.49,125.59,84.4,408.21,0,0,0,2020-01
manchester,5.8566666666666665,572.8199999999999,85.57333333333334,400.43333333333334,1,0,0,2020-02
manchester,9.829999999999998,447.73,83.095,404.305,1,0,0,2020-03
manchester,13.0,723.3,72.40333333333334,402.2366666666667,1,0,0,2020-04
manchester,18.06,416.4,88.55,398.155,1,0,0,2020-06
manchester,16.175,608.77,83.205,397.31,1,1,0,2020-07
manchester,10.600000000000001,427.77,80.215,396.8775,0,0,0,2020-09
manchester,9.31,134.63,79.54,411.5,0,0,0,2020-10
manchester,-1.77,138.85,80.73,390.13,0,0,0,2020-11
manchester,2.165,212.78,78.595,398.245,0,0,0,2020-12
manchester,-4.25,142.25,78.68,400.54,0,0,0,2021-01
manchester,9.61,257.14,75.34,388.03,1,0,0,2021-03
manchester,11.03,266.87,78.32,398.36,1,0,0,2021-04
manchester,15.876666666666667,735.0799999999999,79.00666666666667,396.72333333333336,1,0,0,2021-06
manchester,18.955,367.31,78.57,399.80499999999995,1,0,0,2021-07
manchester,14.445,539.55,76.075,399.625,0,0,0,2021-08
manchester,10.600000000000001,263.03,82.07499999999999,396.33500000000004,0,0,0,2021-09
manchester,6.2700000000000005,238.29,82.39,410.7,0,0,0,2021-10
manchester,4.17,112.3,81.36,410.47,0,0,0,2021-11
manchester,3.6566666666666663,283.43,81.8,397.57,0,0,0,2021-12
manchester,3.69,158.83,69.89,394.23,0,0,0,2022-01
manchester,6.4475,800.26,82.8275,414.03499999999997,1,0,0,2022-02
manchester,9.92,474.84000000000003,80.28,410.51,1,0,0,2022-03
manchester,10.2,262.28,79.73,399.14,1,0,0,2022-04
manchester,18.64,261.55,83.38,407.69,1,0,0,2022-05
manchester,16.072499999999998,982.3499999999999,79.655,406.52750000000003,1,0,0,2022-06
manchester,16.62,210.23,80.88,410.49,1,0,0,2022-07
manchester,11.88,125.13,82.51,379.59,0,0,0,2022-08
manchester,10.326666666666666,387.77,83.25,394.90333333333336,0,0,0,2022-09
manchester,1.26,109.78,79.74,411.78,0,0,0,2022-10
manchester,6.08,98.1,76.49,399.2,0,0,0,2022-12
manchester,0.35666666666666663,411.69,76.49666666666667,404.42,0,0,0,2023-01
manchester,5.15,236.42,81.11,392.61,1,0,0,2023-03
manchester,14.183333333333332,775.52,80.59666666666668,409.1766666666667,1,0,0,2023-04
manchester,21.965,436.72,77.045,396.11,1,0,0,2023-06
manchester,16.95,566.04,77.02999999999999,403.6666666666667,1,0,0,2023-07
manchester,18.69,123.78,86.37,403.6,0,0,0,2023-08
manchester,12.913333333333334,263.2,81.39333333333333,398.87999999999994,0,0,0,2023-09
manchester,7.415,202.06,79.17500000000001,401.8,0,0,0,2023-10
manchester,4.74625,751.6700000000001,80.5925,405.96500000000003,0,0,0,2023-11
manchester,4.28,160.76,83.67,419.02,0,0,0,2024-01
manchester,10.52,233.59,81.29,412.19,1,0,0,2024-02
manchester,10.81,265.66,85.04,406.16,1,0,0,2024-03
manchester,18.924999999999997,547.76,80.195,407.45500000000004,1,0,0,2024-04
manchester,13.99,507.12,86.12,406.59000000000003,1,0,0,2024-05
manchester,19.1,254.24,82.58,396.61,1,0,0,2024-06
manchester,19.73,594.39,76.12,399.5466666666666,1,0,0,2024-07
manchester,14.09,315.9,78.35499999999999,400.015,0,0,0,2024-08
manchester,10.61,233.31,83.59,401.695,0,0,0,2024-09
manchester,3.95,67.96,89.79,402.57,0,0,0,2024-10
manchester,7.78,81.02,74.7,421.05,0,0,0,2024-11
manchester,4.6,160.39,82.28,426.37,0,0,0,2025-01
manchester,6.433333333333334,579.36,77.99666666666667,410.1066666666666,1,0,0,2025-02
manchester,6.45,252.67,86.29,417.55,1,0,0,2025-03
manchester,10.895,449.90999999999997,76.58,401.265,1,0,0,2025-04
manchester,16.053333333333335,761.42,78.42666666666666,405.56666666666666,1,0,0,2025-05
manchester,16.490000000000002,402.78,73.595,410.115,1,0,0,2025-07
manchester,14.910000000000002,496.33,81.15666666666667,413.1966666666667,0,0,0,2025-08
manchester,9.594999999999999,221.01999999999998,80.79499999999999,410.595,0,0,0,2025-09
manchester,7.76,115.33,76.04,405.15,0,0,0,2025-10
moscow,1.4566666666666668,92.42,68.37333333333333,423.82,0,0,0,2015-11
moscow,2.295,125.89,63.33,422.25,0,0,0,2015-12
moscow,3.6975000000000002,565.53,68.50999999999999,420.27250000000004,1,0,0,2016-01
moscow,-0.68,89.01,71.19,421.39,0,0,0,2016-02
moscow,4.3100000000000005,263.62,74.485,416.58,0,0,0,2016-03
moscow,14.81,149.82,69.92,392.96,0,0,0,2016-04
moscow,9.996666666666666,330.43,70.86333333333333,424.45,0,0,0,2016-07
moscow,7.17,90.55,68.12,424.14,0,0,0,2016-10
moscow,-0.8300000000000001,104.4,72.875,429.895,0,0,0,2016-11
moscow,0.050000000000000044,112.63,75.77000000000001,417.595,0,0,0,2016-12
moscow,-1.57,98.5,71.16,422.8,0,0,0,2017-01
moscow,4.25,80.24,74.94,431.23,0,0,0,2017-02
moscow,10.7,123.15,68.73,419.27,0,0,0,2017-03
moscow,10.620000000000001,524.97,68.4575,416.32,0,0,0,2017-04
moscow,17.5,125.95,68.59,417.25,0,0,0,2017-05
moscow,19.19,115.77,70.04,427.05,0,0,0,2017-06
moscow,15.98,64.79,72.31,423.91,0,0,0,2017-07
moscow,14.02,142.92000000000002,70.275,424.03499999999997,0,0,0,2017-08
moscow,5.3825,219.91,70.1825,421.4925,0,0,0,2017-09
moscow,6.65,93.23,72.81,420.27,0,0,0,2017-10
moscow,-0.52,62.02,67.81,430.78,0,0,0,2017-11
moscow,4.715,109.97,71.595,425.285,0,0,0,2017-12
moscow,-0.6900000000000002,177.59,69.41,439.025,0,0,0,2018-01
moscow,7.05,379.57,65.70333333333333,426.20666666666665,0,0,0,2018-02
moscow,11.15,113.17,60.84,422.89,0,0,0,2018-03
moscow,14.45,111.21,68.65,435.28,0,0,0,2018-04
moscow,15.39,121.62,70.98,419.92,0,0,0,2018-05
moscow,15.953333333333333,304.76,66.29,424.1566666666667,0,0,0,2018-06
moscow,17.25,81.48,61.3,431.03,0,0,0,2018-07
moscow,9.29,194.12,71.22999999999999,422.01,0,0,0,2018-08
moscow,12.74,140.57999999999998,65.435,427.29499999999996,0,0,0,2018-09
moscow,7.7,108.28999999999999,74.39,432.815,0,0,0,2018-10
moscow,-1.72,40.16,65.11,429.26,0,0,0,2018-11
moscow,1.91,235.99,70.03,427.9075,0,0,0,2018-12
moscow,0.82,243.60999999999999,68.26,413.0733333333333,0,0,0,2019-01
moscow,3.9099999999999997,192.14999999999998,71.8,422.015,0,0,0,2019-02
moscow,10.765,258.57,71.11,427.0,0,0,0,2019-04
moscow,14.465,291.38,71.785,422.65,0,0,0,2019-05
moscow,16.479999999999997,261.34999999999997,71.82,432.57500000000005,0,0,0,2019-06
moscow,18.61,244.33,66.88499999999999,433.455,0,0,0,2019-07
moscow,7.926666666666667,201.26999999999998,72.18333333333334,423.47333333333336,0,0,0,2019-09
moscow,6.176666666666667,160.07999999999998,70.30333333333334,423.93666666666667,0,0,0,2019-10
moscow,1.04,162.93,70.17666666666666,438.8966666666667,0,0,0,2019-11
moscow,1.8766666666666667,193.33,73.42333333333333,420.27666666666664,0,0,0,2019-12
moscow,3.19,277.47,68.525,432.6575,0,0,0,2020-01
moscow,4.5649999999999995,234.45999999999998,79.12,424.97,0,0,0,2020-02
moscow,5.22,299.22,73.01666666666667,428.6433333333334,0,0,0,2020-03
moscow,13.89,126.72,72.71,421.72,0,0,0,2020-05
moscow,15.24,287.03,66.02,425.83,0,0,0,2020-06
moscow,15.67,65.72,74.86,444.12,0,0,0,2020-07
moscow,12.52,77.54,79.36,423.99,0,0,0,2020-08
moscow,11.44,67.99,66.56,425.35,0,0,0,2020-09
moscow,4.59,55.76,64.59,419.22,0,0,0,2020-10
moscow,3.08,49.2,60.89,447.96,0,0,0,2020-11
moscow,-1.6,295.98,67.08,446.64,1,0,0,2020-12
moscow,14.579999999999998,714.4000000000001,67.092,433.236,0,0,0,2021-05
moscow,17.258000000000003,556.41,72.256,437.40200000000004,0,0,0,2021-06
moscow,17.93,97.49,64.2,417.76,0,0,0,2021-07
moscow,14.704999999999998,99.12,73.14,435.765,0,0,0,2021-08
moscow,8.66,15.09,63.75,433.24,0,0,0,2021-09
moscow,5.42,56.7,66.78999999999999,429.515,0,0,0,2021-10
moscow,2.218,163.73000000000002,68.694,437.046,0,0,0,2021-11
moscow,4.43,60.75,65.61,447.03,0,0,0,2021-12
moscow,-0.9566666666666666,210.57,70.83999999999999,439.03,0,0,0,2022-01
moscow,2.85,96.37,73.57,444.52,0,0,0,2022-02
moscow,7.510000000000001,345.8,65.64666666666666,420.5533333333333,0,0,0,2022-03
moscow,9.25,126.64,65.75,435.36,0,0,0,2022-05
moscow,16.12,142.25,74.08,444.49,0,0,0,2022-06
moscow,16.875,215.98,75.385,450.895,0,0,0,2022-07
moscow,17.02,77.84,74.52,431.27,0,0,0,2022-08
moscow,9.56,12.14,68.85,462.23,0,0,0,2022-09
moscow,4.85,1.87,58.93,445.68,0,1,0,2022-10
moscow,1.78,138.87,69.85000000000001,443.3333333333333,0,0,0,2022-11
moscow,3.035,186.92000000000002,67.625,442.345,0,0,0,2022-12
moscow,7.01,96.32,61.41,442.96,0,0,0,2023-01
moscow,0.2,55.47,68.6,433.06,0,0,0,2023-02
moscow,9.62,100.46,64.11,451.39,0,0,0,2023-03
moscow,6.8100000000000005,243.68,70.495,431.545,0,0,0,2023-04
moscow,14.503333333333332,399.65000000000003,73.83999999999999,434.31333333333333,0,0,0,2023-05
moscow,11.94,126.95,75.2,425.96,0,0,0,2023-06
moscow,16.19,59.39,67.42,431.59,0,0,0,2023-07
moscow,8.626666666666667,227.76,67.98,430.64000000000004,0,0,0,2023-08
moscow,13.23,29.08,65.27,447.13,0,0,0,2023-09
moscow,5.46,43.98,72.25,435.69,0,0,0,2023-10
moscow,3.8100000000000005,118.31,74.525,433.565,0,0,0,2023-11
moscow,1.36,71.64,73.48,431.14,0,0,0,2023-12
moscow,1.0450000000000002,166.12,68.6,441.12,0,0,0,2024-01
moscow,13.34,258.62,72.59,437.855,0,0,0,2024-03
moscow,10.89,277.35,65.0,437.72,0,0,0,2024-04
moscow,15.985,236.85,77.285,446.43499999999995,0,0,0,2024-05
moscow,17.65,118.23,61.18,437.3,0,0,0,2024-06
moscow,17.43,75.6,65.89,446.95,0,0,0,2024-08
moscow,11.98,84.79,71.18,447.29,0,0,0,2024-09
moscow,4.496666666666667,132.22,70.17333333333333,439.5366666666667,0,0,0,2024-10
moscow,3.175,99.44,76.225,434.895,0,0,0,2024-11
moscow,-2.0949999999999998,135.24,71.67,443.95,0,0,0,2024-12
moscow,0.61,147.57,69.61500000000001,437.96500000000003,0,0,0,2025-01
moscow,2.6033333333333335,270.01,70.35000000000001,445.03999999999996,0,0,0,2025-02
moscow,8.645,233.18,65.475,431.55499999999995,0,0,0,2025-03
moscow,19.74,144.21,54.51,451.78,0,0,1,2025-04
moscow,10.92,133.4,75.42,439.24,0,0,0,2025-05
moscow,16.549999999999997,256.38,76.625,437.0,0,0,0,2025-06
moscow,17.503333333333334,277.51,70.38666666666667,446.5933333333333,0,0,0,2025-07
moscow,15.46,135.37,66.60499999999999,448.315,0,0,0,2025-08
moscow,6.47,86.09,75.78,461.62,0,0,0,2025-09
mumbai,24.84,130.5,73.86,412.82,0,0,0,2015-10
mumbai,25.15,98.51,78.6,418.41,0,0,0,2015-11
mumbai,20.165,220.63,76.855,420.94000000000005,0,0,0,2016-01
mumbai,23.540000000000003,209.71,74.72666666666667,410.54333333333335,0,0,0,2016-02
mumbai,32.96,90.62,63.48,418.89,0,0,0,2016-03
mumbai,32.675,179.89999999999998,79.685,412.99,0,0,0,2016-04
mumbai,36.04,95.8,70.65,423.84,0,0,0,2016-05
mumbai,35.440000000000005,587.84,73.33,425.65333333333336,1,0,0,2016-06
mumbai,36.08,725.8,80.205,432.76,1,0,0,2016-08
mumbai,30.09,405.41,79.12,420.07,1,0,0,2016-09
mumbai,22.79,126.01,76.85,412.49,0,0,0,2016-12
mumbai,29.115,311.28999999999996,75.24,424.2925,0,0,0,2017-03
mumbai,30.669999999999998,279.25,76.64999999999999,419.1166666666666,0,0,0,2017-04
mumbai,37.85333333333333,389.9,82.66666666666667,421.44,1,0,0,2017-05
mumbai,39.51,195.49,71.38,436.9,1,0,0,2017-06
mumbai,36.9,612.85,80.91,439.96500000000003,1,0,1,2017-07
mumbai,32.39666666666667,1070.55,68.79333333333334,418.84,1,0,0,2017-08
mumbai,28.74666666666667,985.96,76.33333333333333,430.53999999999996,1,0,0,2017-09
mumbai,20.44,136.33,74.42,432.15,0,0,0,2017-10
mumbai,22.03,324.99,73.79333333333334,431.8,0,0,0,2017-12
mumbai,24.45,71.96,80.19,426.82,0,0,0,2018-01
mumbai,26.75,86.16,71.96,427.03,0,0,0,2018-02
mumbai,23.66,199.51999999999998,77.725,427.775,0,0,0,2018-03
mumbai,30.29,102.49,80.01,429.55,0,0,0,2018-04
mumbai,33.8,128.74,79.07,425.22,0,0,0,2018-05
mumbai,41.52,130.55,82.36,424.19,0,0,1,2018-06
mumbai,32.835,715.0,70.135,435.42,1,0,0,2018-08
mumbai,22.603333333333335,430.69,76.85333333333334,434.41,0,0,0,2018-10
mumbai,24.8,157.99,71.88,424.65,0,0,0,2018-11
mumbai,27.55,92.1,75.96,451.32,0,0,0,2019-02
mumbai,26.0625,326.27,74.655,428.3175,0,0,0,2019-03
mumbai,32.586666666666666,272.96,73.93,429.42333333333335,0,0,0,2019-04
mumbai,36.24,190.98000000000002,73.11500000000001,418.98,0,0,0,2019-05
mumbai,37.03666666666667,596.26,71.14666666666666,428.3966666666667,1,0,1,2019-06
mumbai,32.165,1544.3500000000001,68.5,434.06,1,0,0,2019-08
mumbai,28.8,1413.6100000000001,76.945,434.1175,1,0,0,2019-09
mumbai,30.69,166.54,73.76,424.43,1,0,0,2019-10
mumbai,24.0925,507.19000000000005,78.485,427.815,0,0,0,2019-11
mumbai,23.490000000000002,228.52,74.785,436.53999999999996,0,0,0,2019-12
mumbai,28.33,105.09,64.85,451.28,0,0,0,2020-01
mumbai,21.71,110.75,79.85,434.365,0,0,0,2020-02
mumbai,32.94,320.38,75.51333333333334,444.64000000000004,0,0,0,2020-04
mumbai,38.050000000000004,341.71000000000004,72.82333333333334,434.10999999999996,0,0,1,2020-05
mumbai,38.1275,659.25,78.085,427.565,1,0,0,2020-06
mumbai,35.480000000000004,1391.06,68.24249999999999,433.4525,1,0,0,2020-07
mumbai,29.75,1175.49,70.22666666666667,425.4266666666667,1,0,0,2020-08
mumbai,33.37,378.84,74.83,449.08,1,0,0,2020-09
mumbai,28.0,108.33,75.98,429.31,0,0,0,2020-10
mumbai,22.30333333333333,372.56,81.20333333333333,431.25666666666666,0,0,0,2020-11
mumbai,23.23,268.74,77.23,421.89333333333326,0,0,0,2021-01
mumbai,24.46,101.62,81.96,448.89,0,0,0,2021-02
mumbai,29.84,209.34,74.03999999999999,439.645,0,0,0,2021-03
mumbai,29.71,72.97,81.85,430.1,0,0,0,2021-04
mumbai,37.653333333333336,364.23,75.37666666666667,437.2833333333333,0,0,0,2021-05
mumbai,37.28,629.5799999999999,78.09666666666666,436.01,1,0,0,2021-06
mumbai,30.795,304.71000000000004,70.655,427.19,1,0,0,2021-10
mumbai,24.515,248.95999999999998,76.595,432.565,0,0,0,2021-11
mumbai,15.97,92.86,69.69,442.77,0,0,0,2022-02
mumbai,24.83,78.57,69.8,450.11,0,0,0,2022-03
mumbai,39.73,120.61,78.91,453.16,0,0,0,2022-04
mumbai,32.5325,421.75,80.00999999999999,441.1,0,0,0,2022-05
mumbai,30.83,321.48,74.15,425.05,1,0,0,2022-07
mumbai,28.52,1045.53,66.69666666666667,434.6033333333333,1,0,0,2022-09
mumbai,27.845,371.31,69.785,441.135,1,0,0,2022-10
mumbai,21.0,203.47,77.465,431.91999999999996,0,0,0,2022-11
mumbai,24.052500000000002,437.22,75.5825,424.7025,0,0,0,2022-12
mumbai,19.04,103.84,76.0,434.0,0,0,0,2023-01
mumbai,23.56,77.66,74.71,436.04,0,0,0,2023-02
mumbai,29.93,209.88,75.52,441.525,0,0,0,2023-03
mumbai,35.9675,361.13,75.17,436.905,0,0,0,2023-04
mumbai,37.0075,702.1,75.16,442.97249999999997,1,0,0,2023-05
mumbai,38.42,387.33,75.38499999999999,433.24,1,0,0,2023-06
mumbai,34.45666666666667,1861.66,70.95,440.02666666666664,1,0,0,2023-07
mumbai,33.015,651.78,76.77,446.11,1,0,0,2023-08
mumbai,31.13,355.65,74.34,451.07,1,0,0,2023-09
mumbai,24.17,284.65999999999997,73.765,451.515,0,0,0,2023-10
mumbai,21.305,445.15999999999997,74.125,427.0625,0,0,0,2023-12
mumbai,24.58,103.67,75.87,430.33,0,0,0,2024-02
mumbai,26.88,98.83,70.96,438.42,0,0,0,2024-03
mumbai,37.22,133.78,76.74,440.84,0,0,0,2024-05
mumbai,38.51,424.42,71.57000000000001,448.92333333333335,1,0,0,2024-06
mumbai,33.86,600.19,80.595,448.495,1,0,0,2024-07
mumbai,34.346666666666664,1070.4099999999999,74.64999999999999,441.57666666666665,1,0,0,2024-08
mumbai,27.54,1341.22,74.7775,439.755,1,0,0,2024-09
mumbai,22.95,119.97,68.58,448.46,0,0,0,2024-10
mumbai,22.085,245.59,74.59,441.72,0,0,0,2024-11
mumbai,23.515,513.23,73.7,435.88,0,0,0,2024-12
mumbai,18.15,57.79,68.81,454.2,0,0,0,2025-01
mumbai,25.5,278.34000000000003,76.14333333333333,439.9266666666667,0,0,0,2025-02
mumbai,33.525000000000006,173.11,75.10499999999999,434.095,0,0,0,2025-04
mumbai,39.15,133.42,81.76,435.06,0,0,0,2025-05
mumbai,40.63,279.39,70.13,455.84,1,0,0,2025-06
mumbai,35.78,651.3,72.79,444.615,1,0,0,2025-07
mumbai,30.175,711.55,73.64500000000001,446.685,1,0,0,2025-08
mumbai,32.8,344.89,68.95,452.19,1,0,0,2025-09
mumbai,24.405,357.1,84.59,451.70000000000005,1,0,0,2025-10
newyork,8.215,77.85,67.14,400.14,0,0,0,2015-11
newyork,7.0,76.07,79.13,395.15,0,0,0,2015-12
newyork,9.653333333333334,316.73,70.64999999999999,400.18666666666667,0,0,0,2016-01
newyork,12.583333333333334,393.73,69.09333333333332,408.94,0,0,0,2016-03
newyork,18.655,609.94,65.405,411.6775,1,0,0,2016-04
newyork,20.11,165.83,75.91,390.51,0,0,0,2016-05
newyork,30.76,137.87,68.4,389.79,0,0,0,2016-06
newyork,16.96,113.32,63.85,397.06,0,0,0,2016-07
newyork,20.265,189.63,74.56,399.65999999999997,0,0,0,2016-08
newyork,18.655,88.52000000000001,70.03,408.36,0,0,0,2016-09
newyork,12.666666666666666,101.45,71.91000000000001,399.15000000000003,0,0,0,2016-10
newyork,15.82,29.08,74.69,397.38,0,0,0,2016-11
newyork,5.23,102.72,69.97,400.76,0,0,0,2016-12
newyork,17.3,155.5,78.49,398.19,0,0,0,2017-02
newyork,16.46,302.86,68.47999999999999,403.03,0,0,0,2017-03
newyork,16.18,141.92,74.09,408.83,0,0,0,2017-04
newyork,19.892,863.51,66.97,398.748,1,0,0,2017-05
newyork,20.59,175.91,70.71,404.86,0,0,0,2017-06
newyork,17.91,104.12,66.57,411.49,0,0,0,2017-07
newyork,16.23,101.44,71.76,385.18,0,0,0,2017-09
newyork,5.53,39.67,67.84,396.89,0,0,0,2017-10
newyork,5.37,58.8,72.86,411.51,0,0,0,2017-11
newyork,10.526666666666667,176.65,68.36666666666666,398.31333333333333,0,0,1,2017-12
newyork,12.525,244.58999999999997,65.655,408.745,0,0,0,2018-02
newyork,12.965,966.35,67.255,406.7675,1,0,0,2018-03
newyork,22.876666666666665,456.73,68.26666666666667,406.59666666666664,0,0,0,2018-05
newyork,26.22,159.24,60.95,392.97,1,0,0,2018-06
newyork,18.126666666666665,269.81,69.52,404.4466666666667,0,0,0,2018-08
newyork,15.646666666666667,285.15,71.31333333333333,409.81333333333333,0,0,0,2018-09
newyork,17.68,87.2,70.66,397.17,0,0,0,2018-10
newyork,7.900000000000001,149.02,69.17999999999999,399.2,0,0,0,2018-11
newyork,9.62,65.39,74.47,409.98,0,0,0,2018-12
newyork,11.54,398.47999999999996,71.45,418.585,0,0,0,2019-01
newyork,7.76,134.01,65.19,429.19,0,0,0,2019-02
newyork,13.37,149.25,70.07,416.44,0,0,0,2019-03
newyork,20.05,163.12,75.0,397.34,0,0,0,2019-04
newyork,24.68,659.3199999999999,57.345,401.935,1,0,1,2019-05
newyork,25.3,139.75,77.33,415.06,0,0,0,2019-06
newyork,22.39,114.45,70.87,397.85,0,0,0,2019-07
newyork,19.26,92.84,57.0,397.0,0,0,0,2019-08
newyork,18.826666666666668,228.62,69.7,413.41,0,0,0,2019-09
newyork,12.3,63.31,62.94,430.18,0,0,0,2019-10
newyork,8.155000000000001,93.75,66.08,408.475,0,0,0,2019-11
newyork,5.666666666666667,166.57000000000002,70.60000000000001,411.59666666666664,0,0,0,2019-12
newyork,10.09,83.97,72.67,412.79,0,0,0,2020-01
newyork,11.703333333333333,392.27,65.69666666666666,408.4166666666667,0,0,0,2020-02
newyork,10.875,293.98,66.05,403.49,0,0,0,2020-03
newyork,22.285,262.27,78.705,413.02,0,0,0,2020-06
newyork,22.652,590.72,69.154,411.28000000000003,0,0,0,2020-07
newyork,18.945,156.99,74.405,408.95000000000005,0,0,0,2020-08
newyork,14.89,141.25,73.19,406.09,0,0,0,2020-09
newyork,8.41,25.74,71.92,433.91,0,0,0,2020-10
newyork,9.86,135.71,72.16,416.495,0,0,0,2020-11
newyork,9.363333333333333,127.26000000000002,68.22666666666667,412.05,0,1,0,2020-12
newyork,10.274999999999999,218.18,60.68,405.615,0,0,0,2021-01
newyork,8.84,230.09,71.22999999999999,421.18,0,0,0,2021-02
newyork,14.48,284.09000000000003,77.66499999999999,422.08,0,0,0,2021-03
newyork,19.25,346.34000000000003,66.77000000000001,410.65,0,0,0,2021-04
newyork,23.223333333333333,498.96000000000004,69.43666666666667,406.8533333333333,1,0,0,2021-05
newyork,23.45,521.01,69.62333333333333,406.7133333333333,1,0,0,2021-06
newyork,24.135,292.04,66.36,418.9,0,0,0,2021-07
newyork,15.334999999999999,167.63,65.81,401.5,0,0,0,2021-09
newyork,2.3,103.22,66.26,433.61,0,0,0,2021-12
newyork,1.5,76.21,55.57,414.06,0,0,0,2022-01
newyork,9.940000000000001,257.33000000000004,72.14,416.245,0,0,0,2022-02
newyork,17.19,146.8,70.27,421.52,0,0,0,2022-03
newyork,20.072499999999998,626.23,68.0375,421.005,0,0,0,2022-04
newyork,21.810000000000002,300.66999999999996,74.505,414.445,0,0,0,2022-06
newyork,22.2,281.28999999999996,70.86500000000001,420.01,0,0,0,2022-07
newyork,18.04,160.55,61.815,421.44,0,0,0,2022-08
newyork,15.03,52.37,71.13,434.77,0,0,0,2022-09
newyork,4.6850000000000005,286.26,72.44999999999999,424.28999999999996,1,0,0,2022-10
newyork,10.71,27.16,69.51,420.57,0,0,0,2022-11
newyork,7.97,116.53999999999999,74.555,417.18,0,0,0,2022-12
newyork,8.18,116.01,73.5,424.03,0,0,0,2023-01
newyork,13.29,355.1,68.95,421.8833333333334,0,0,0,2023-02
newyork,11.56,97.52,66.58,428.4,0,0,0,2023-03
newyork,21.8,537.27,63.54333333333333,422.3033333333333,1,0,0,2023-04
newyork,25.80666666666667,438.75,69.89999999999999,422.77,1,0,0,2023-05
newyork,25.13,462.95,74.89999999999999,426.98333333333335,1,0,0,2023-06
newyork,19.950000000000003,209.12,71.92500000000001,411.26,0,0,0,2023-07
newyork,12.83,69.24,78.26,422.25,0,0,0,2023-09
newyork,15.114999999999998,125.78999999999999,73.75999999999999,407.67999999999995,0,0,0,2023-10
newyork,5.985,62.08,60.94,415.92499999999995,0,0,0,2023-11
newyork,8.655,127.55000000000001,64.695,421.005,0,0,0,2023-12
newyork,11.18,54.64,71.88,420.06,0,0,0,2024-01
newyork,14.16,248.24,67.975,421.29,0,0,0,2024-02
newyork,15.9,640.4300000000001,69.84,415.075,1,0,0,2024-03
newyork,20.8425,666.36,67.7575,424.7975,1,0,0,2024-04
newyork,17.814999999999998,353.92999999999995,63.489999999999995,418.07,1,0,0,2024-05
newyork,22.33,242.86,64.195,423.255,0,0,0,2024-07
newyork,18.91,116.0,65.185,428.32500000000005,0,0,0,2024-09
newyork,12.739999999999998,62.91,66.6,422.7,0,0,0,2024-10
newyork,6.869999999999999,302.48,68.88,420.135,1,0,0,2024-11
newyork,7.06,100.56,65.28,413.98,0,0,0,2025-02
newyork,12.5425,686.11,72.045,425.245,1,0,0,2025-03
newyork,15.600000000000001,490.07000000000005,71.68666666666667,413.2633333333333,1,0,0,2025-04
newyork,20.63,175.36,63.47,414.76,0,0,0,2025-05
newyork,24.4175,603.03,71.16749999999999,425.425,1,0,0,2025-06
newyork,25.54,267.52,74.515,414.71500000000003,0,0,0,2025-07
newyork,21.42,136.65,65.53,424.17,0,0,0,2025-08
newyork,14.06,27.94,70.69,433.33,0,0,0,2025-09
newyork,13.295,104.37,72.235,423.92499999999995,0,0,0,2025-10
novosibirsk,-7.21,47.18,57.685,404.245,0,0,0,2015-11
novosibirsk,-9.87,58.16,74.39,405.63,0,0,0,2015-12
novosibirsk,-6.656666666666666,147.9,64.75666666666667,413.3233333333333,0,0,0,2016-01
novosibirsk,-0.8583333333333334,492.19,63.02,413.42833333333334,0,0,0,2016-02
